,Date,NileMin,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0015082956259426848,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181
1,0.0030165912518853697,1.1740315,1.1863856,1.1913041,1.1908824,1.1748434,1.1894004,1.1916963,1.1916598,1.1859088,1.1856177,1.2045612,1.1926631,1.1866916,1.1853632,1.1927135,1.1791413,1.2016842,1.1965175,1.1619283,1.1962754,1.1897491,1.1778467,1.1841522,1.1760987,1.1812328,1.1910987,1.1823137,1.1709595,1.1791737,1.1804045,1.1832548,1.1714767,1.191589,1.1810795,1.1771215,1.1885685,1.1965934,1.1699533,1.1934295,1.175921,1.1927632,1.1859158,1.1793299,1.1864672,1.1862891,1.1883036,1.1889218,1.1790557,1.1848953,1.2020284,1.1819487,1.1818794,1.1745641,1.1909542,1.2021139,1.1972172,1.1951613,1.1810985,1.1909198,1.1919467,1.1780978,1.1986406,1.1826582,1.1841785,1.1856703,1.186306,1.1783257,1.1887851,1.175172,1.1891149,1.1666095,1.1829597,1.1746655,1.1906707,1.1765966,1.1860771,1.1981299,1.1994696,1.1806117,1.1885822,1.1867156,1.1838331,1.184808,1.1814982,1.197531,1.1766341,1.1876101,1.1859515,1.1857013,1.1687505,1.1860896,1.1829467,1.1898962,1.1665983,1.2005024,1.1728855,1.1818788,1.1765085,1.1843536,1.1815636,1.1940213
2,0.004524886877828055,1.179686,1.1779892,1.193676,1.1956124,1.1581904,1.1826028,1.1916132,1.1980356,1.1709293,1.1951079,1.2108763,1.192352,1.1863875,1.1889236,1.2056909,1.1765412,1.2115024,1.2089151,1.1370758,1.1932653,1.176793,1.1778084,1.1738888,1.1684414,1.1752074,1.1974441,1.1835268,1.1488928,1.161309,1.1836406,1.1787751,1.1584203,1.1942506,1.1647761,1.1649066,1.1898799,1.2061534,1.1489335,1.192011,1.1576564,1.1983414,1.1868374,1.1672215,1.1839579,1.1758106,1.1903597,1.1848241,1.1748887,1.1847774,1.2081482,1.1668609,1.1753236,1.1616195,1.1853368,1.2176808,1.2004577,1.2001394,1.1811678,1.186573,1.192175,1.1679473,1.2164348,1.167069,1.181262,1.1859741,1.1814584,1.1699945,1.1977677,1.1587373,1.1962929,1.1512835,1.1860477,1.1654176,1.1948068,1.1729603,1.1890998,1.2090001,1.1987238,1.173693,1.1942614,1.1841401,1.173616,1.1751792,1.1732434,1.2064697,1.1613942,1.1845279,1.1829627,1.1688566,1.1559352,1.1878058,1.1679822,1.1989976,1.1423544,1.198652,1.1640825,1.1720824,1.1587675,1.1715466,1.1763471,1.2043047
3,0.006033182503770739,1.1853405,1.1674608,1.1963885,1.1997042,1.1457323,1.1774944,1.1872596,1.1998906,1.1674061,1.199833,1.2156876,1.1962837,1.1776861,1.1947949,1.2144175,1.1656728,1.2134707,1.2117493,1.1162369,1.198973,1.1683351,1.1707428,1.165782,1.1637758,1.1666839,1.1927,1.1844126,1.1287781,1.1454464,1.1745235,1.1765963,1.1415061,1.1957028,1.1603804,1.1485308,1.190638,1.2116827,1.1321201,1.1984873,1.1429864,1.2001531,1.1851902,1.1632205,1.17155,1.1552439,1.1810697,1.1870294,1.178242,1.1776917,1.2173278,1.1479372,1.173472,1.1502259,1.1853768,1.2105914,1.2037084,1.2063575,1.1754495,1.1897795,1.1992601,1.1579217,1.2226038,1.1640024,1.1704953,1.1837829,1.1838042,1.1620806,1.2045544,1.1482121,1.2157243,1.1348249,1.1831683,1.1582363,1.1982297,1.1741906,1.1903473,1.2144223,1.2028576,1.1714493,1.206923,1.1731132,1.1609734,1.1668013,1.1626585,1.2137066,1.1417718,1.1767151,1.1761576,1.1632456,1.1444107,1.2003661,1.1539822,1.2036974,1.115243,1.2079631,1.1627936,1.1666459,1.1419717,1.1695944,1.1821178,1.210691
4,0.007541478129713424,1.1408826,1.1538258,1.1956347,1.1969812,1.1466373,1.1752678,1.1779478,1.2000831,1.169887,1.2043971,1.219814,1.2022924,1.1560646,1.1966531,1.2092489,1.1581731,1.2218494,1.2174693,1.0981243,1.2124549,1.1554483,1.1581322,1.1584142,1.1611195,1.1528323,1.1916081,1.1955099,1.1089512,1.1329811,1.1712506,1.177022,1.1233506,1.2024075,1.1526616,1.1311697,1.1955593,1.2194885,1.1182718,1.2000688,1.1244729,1.2015579,1.1912382,1.1546532,1.1741954,1.1380049,1.1710756,1.1864496,1.1830679,1.1670552,1.2211124,1.1290215,1.171038,1.1405424,1.1929276,1.2071712,1.2059301,1.2156878,1.1762381,1.1908375,1.2136339,1.1490513,1.231082,1.1578171,1.1710281,1.174319,1.1827582,1.1509888,1.2091656,1.1311126,1.2261263,1.1243291,1.179716,1.1510711,1.1935624,1.1765147,1.1887356,1.2150148,1.1987509,1.1711746,1.2144885,1.1658988,1.1515728,1.158626,1.1531286,1.2173686,1.1177968,1.1809481,1.1695756,1.1528095,1.125746,1.1999383,1.1401168,1.2075391,1.0874233,1.2167372,1.148572,1.1509565,1.1219156,1.1732711,1.196962,1.2128196
5,0.00904977375565611,1.1879815,1.1417449,1.1953998,1.2057226,1.1343309,1.1719438,1.1726373,1.1983703,1.1737149,1.2039578,1.2170142,1.2016095,1.133905,1.2022433,1.2078292,1.1408238,1.2262778,1.2335079,1.0797265,1.2185043,1.142462,1.138516,1.1497263,1.1621404,1.1432998,1.1873602,1.1955359,1.0901599,1.1168605,1.1804825,1.1729081,1.1126819,1.2030733,1.154229,1.1178405,1.1867723,1.22412,1.1162903,1.203877,1.1171867,1.2015373,1.2012907,1.1512494,1.1755247,1.1189157,1.1577797,1.1856806,1.1830406,1.166344,1.2220824,1.1093996,1.1576185,1.1381606,1.1930099,1.2053838,1.2121043,1.2291803,1.1749752,1.1893017,1.2244831,1.1449963,1.2312198,1.1530116,1.1648408,1.151437,1.1876701,1.1306236,1.2190386,1.126758,1.2368467,1.1065031,1.1676699,1.1524326,1.1949519,1.1778218,1.183538,1.2226127,1.1982992,1.1759614,1.2216785,1.1623937,1.1443441,1.1491965,1.1447545,1.2217331,1.0990851,1.184296,1.1686114,1.1418419,1.1116745,1.2037432,1.1369324,1.2080494,1.0627546,1.2225028,1.1371652,1.1408845,1.0961097,1.1649898,1.1996328,1.209117
6,0.010558069381598794,1.1960739,1.1365831,1.2047198,1.214532,1.1208332,1.157554,1.1736306,1.2015275,1.1789744,1.2073587,1.2171162,1.2065146,1.1077693,1.206341,1.20264,1.1224315,1.234136,1.248116,1.0629736,1.2320213,1.126474,1.1268715,1.1372668,1.1584057,1.1323303,1.1774987,1.1966069,1.0741525,1.1033788,1.189288,1.1740357,1.0905163,1.203476,1.1480923,1.1041759,1.1790144,1.224911,1.1211838,1.2067112,1.1039609,1.1956445,1.2107188,1.1344715,1.1732936,1.1087679,1.143528,1.180395,1.1822956,1.1591474,1.2218772,1.0893056,1.1462166,1.1301703,1.2023083,1.1999432,1.2127069,1.2295847,1.1718656,1.1828638,1.2389028,1.1354047,1.2300423,1.1497308,1.1698266,1.1331402,1.1883191,1.1071699,1.222378,1.1234426,1.2378833,1.0837668,1.1635411,1.1510215,1.1897854,1.1750969,1.17209,1.229064,1.1961685,1.1700929,1.2337688,1.1623743,1.1346198,1.1381767,1.1559703,1.2311966,1.0821165,1.1837064,1.1732988,1.1319803,1.1067138,1.2077161,1.1286379,1.2014586,1.0438302,1.2241333,1.1264886,1.1267364,1.0645801,1.1582001,1.2048702,1.2136866
7,0.012066365007541479,1.1838505,1.1406682,1.2074269,1.2111442,1.1173638,1.143517,1.1642078,1.2069231,1.1896915,1.2120392,1.2171304,1.2091401,1.0899725,1.2114599,1.2043571,1.1152757,1.2443767,1.2508453,1.0397694,1.2425121,1.128491,1.1190504,1.1364273,1.1598454,1.1135916,1.1671584,1.1953057,1.0554403,1.0795423,1.1961758,1.1682501,1.0777844,1.1946428,1.1465946,1.0934441,1.1709037,1.2192864,1.1212277,1.2119937,1.0877671,1.197461,1.2086834,1.127227,1.1681794,1.10228,1.1426653,1.1823645,1.1886141,1.1657536,1.2218918,1.0692203,1.1324767,1.1169696,1.1994942,1.2001913,1.2203804,1.2308524,1.1687316,1.1697366,1.2440088,1.1371986,1.2277628,1.1417428,1.1638829,1.1164589,1.1810158,1.0888327,1.2218086,1.1220132,1.2401032,1.0584862,1.1595266,1.1528168,1.1883185,1.1654316,1.1575801,1.2392725,1.1951689,1.1692386,1.2325566,1.158907,1.1205506,1.1239476,1.1647171,1.2445062,1.066294,1.1852745,1.1766783,1.1202766,1.0982616,1.206108,1.1117204,1.2001356,1.0206335,1.2362081,1.1139605,1.1121556,1.0451843,1.153442,1.202242,1.2242806
8,0.013574660633484163,1.2008818,1.1324855,1.2023436,1.208816,1.109227,1.1356268,1.1633474,1.2013825,1.1931212,1.2237939,1.2158039,1.218117,1.075581,1.216273,1.2033086,1.1014994,1.2577298,1.2544665,1.0101812,1.2502692,1.120787,1.1068285,1.1357366,1.1609607,1.0996451,1.156871,1.1926337,1.0350958,1.0560579,1.2009674,1.1591879,1.0672063,1.191006,1.1383761,1.080822,1.162041,1.2049118,1.1187626,1.2157667,1.0752362,1.1975464,1.2040495,1.1174915,1.1552399,1.1017865,1.1336781,1.183023,1.1980128,1.1731876,1.2225901,1.0603664,1.1176976,1.1091591,1.2062192,1.2070795,1.2317188,1.2275101,1.1713952,1.1595639,1.2523739,1.134424,1.2251068,1.1286179,1.1627027,1.1035552,1.1616919,1.0668064,1.2227484,1.1182704,1.2437928,1.0455076,1.1566709,1.1577908,1.1902088,1.1611857,1.1557583,1.2470596,1.1970041,1.159241,1.2309048,1.1499647,1.1055064,1.1132008,1.1643034,1.2536124,1.0464522,1.1865194,1.1736631,1.1073823,1.0859503,1.201519,1.0915148,1.2007489,0.9946917,1.2495203,1.1115949,1.1057545,1.0344489,1.1538298,1.1985116,1.2288495
9,0.015082956259426848,1.2398545,1.1353192,1.1919222,1.2036515,1.0996217,1.1241182,1.1678208,1.1905527,1.1999629,1.238925,1.2085547,1.2185977,1.0564824,1.2166796,1.2054515,1.0876539,1.2704853,1.26091,0.981335,1.2550288,1.0978984,1.0973212,1.1300118,1.1664032,1.0843346,1.1578737,1.2017949,1.0132567,1.0405695,1.2092203,1.15775,1.0545969,1.1768218,1.1268903,1.0717196,1.1499016,1.2072238,1.116205,1.2162822,1.0727149,1.1933012,1.1954873,1.1098815,1.1424186,1.0953025,1.1211408,1.1861407,1.212258,1.1766835,1.2177045,1.054906,1.1035392,1.1098568,1.213689,1.2132835,1.2345481,1.2285999,1.1662163,1.1561139,1.2560674,1.1247654,1.2240858,1.1220592,1.1574352,1.0995162,1.1437268,1.0438833,1.2275697,1.1160086,1.252025,1.0387058,1.1507552,1.1544044,1.1990902,1.1671426,1.1544021,1.2588785,1.183093,1.1485056,1.2343162,1.144796,1.0930709,1.0942872,1.1700438,1.2594163,1.0366633,1.1950729,1.1718823,1.0963955,1.07221,1.2036232,1.0814923,1.1959958,0.9734144,1.2565962,1.1053048,1.1073205,1.0185951,1.1565651,1.2058166,1.2346909
