,Date,fOU_H0.7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294,0.37730294
1,0.001,0.30614763,0.40340167,0.2454299,0.43087515,0.38714337,0.40354985,0.41721317,0.44801226,0.4174056,0.3364606,0.46443564,0.3035509,0.42274827,0.38769147,0.4587269,0.4710134,0.30721456,0.3572206,0.3378815,0.45178357,0.39303786,0.36931804,0.33713824,0.43165955,0.24160889,0.32939804,0.29083624,0.46444035,0.4084554,0.28704393,0.24759737,0.29347914,0.42231247,0.3731095,0.40279043,0.4143916,0.3840316,0.43850055,0.29826587,0.30540803,0.43630266,0.3560663,0.31336868,0.23163545,0.40773582,0.40298545,0.3828272,0.34118322,0.31083524,0.37967613,0.38176963,0.35176173,0.45153227,0.42363617,0.30652598,0.36347285,0.41531855,0.3948623,0.3610263,0.3634493,0.3825102,0.44175905,0.34671134,0.2678038,0.3813134,0.36092576,0.4136331,0.3727782,0.37577415,0.2954999,0.29001594,0.39409462,0.40531522,0.29009014,0.40862885,0.33025363,0.49012893,0.41877958,0.30765593,0.31622508,0.43892732,0.38859895,0.37060285,0.38934118,0.5264438,0.47832003,0.40021297,0.42290878,0.3820153,0.39567065,0.4023712,0.31283134,0.26469877,0.3596066,0.35671508,0.36309278,0.38020757,0.3451095,0.48360467,0.21633427,0.3403668
2,0.002,0.2894981,0.38138938,0.2229284,0.41458777,0.40722185,0.41007674,0.41886893,0.42824468,0.3593942,0.32156694,0.4888322,0.29315996,0.5933393,0.38531598,0.44788653,0.4797638,0.34946433,0.40185544,0.3024191,0.39820927,0.41179335,0.37214732,0.375017,0.48398465,0.26843444,0.32469788,0.21215501,0.5102099,0.30156305,0.21910574,0.24660443,0.28830892,0.33557054,0.39361727,0.45544684,0.4807698,0.38563305,0.47978052,0.24877803,0.26100725,0.44447133,0.38776502,0.27803227,0.09642093,0.45028818,0.2991264,0.26669005,0.41561446,0.3280616,0.44410446,0.42583793,0.32244712,0.45737758,0.49414298,0.41746652,0.40883774,0.38875923,0.43177572,0.33685452,0.38795543,0.3984087,0.4851955,0.24431908,0.25569582,0.42032695,0.3944951,0.39622822,0.31983012,0.34797046,0.29099455,0.27235606,0.33333588,0.46535212,0.17722023,0.50285566,0.2791651,0.43508354,0.39938742,0.26584172,0.31346765,0.46450976,0.32745388,0.33657742,0.47550964,0.59266174,0.47725835,0.46929887,0.5148957,0.37320197,0.30517176,0.3268724,0.2117382,0.27656063,0.4038685,0.32995614,0.36293817,0.36378357,0.33261645,0.5321955,0.16572584,0.2533083
3,0.003,0.2810283,0.4098932,0.29481322,0.44288006,0.5018743,0.39591104,0.45184848,0.37392795,0.33369437,0.39213854,0.63189393,0.29680958,0.71090966,0.3333932,0.4277913,0.52295023,0.32985562,0.4424238,0.28913102,0.47711027,0.35241526,0.32475945,0.38278106,0.5165607,0.22297306,0.3600572,0.26463762,0.40712085,0.22000977,0.27079818,0.30776027,0.3629862,0.2388144,0.36573014,0.3905752,0.52298146,0.35674527,0.44671685,0.2153045,0.24336171,0.40743777,0.38378152,0.32458556,0.1289238,0.49640623,0.35832697,0.22117913,0.44544414,0.30711877,0.38865215,0.40690848,0.3557632,0.49867564,0.5180924,0.50256646,0.4229476,0.4606193,0.5442132,0.38303497,0.4093062,0.39354697,0.45103768,0.15089805,0.29890853,0.3700739,0.4004865,0.41850638,0.43708995,0.29500103,0.3197659,0.21783398,0.36652434,0.50146854,0.0904556,0.44614854,0.29236868,0.43659046,0.512334,0.108113915,0.23975451,0.43196285,0.3054317,0.27027273,0.49491045,0.59575415,0.50460017,0.44705716,0.6313081,0.371939,0.24913476,0.27287364,0.14326158,0.2466165,0.35232842,0.37895897,0.28296882,0.37629682,0.35914814,0.5857445,0.111776486,0.2777503
4,0.004,0.33336022,0.49402052,0.3321804,0.47903216,0.48076653,0.24708477,0.43368262,0.37133807,0.46806952,0.4196128,0.6429969,0.31647182,0.7876125,0.38060182,0.36680162,0.54061496,0.3132737,0.4925687,0.3594271,0.45306802,0.34448123,0.28423798,0.2866495,0.47422078,0.17330922,0.280998,0.23490463,0.4197102,0.26508725,0.21902159,0.34194562,0.26858303,0.17106853,0.33563566,0.3966948,0.6344145,0.4423234,0.4323298,0.11338323,0.23848292,0.3719261,0.41272122,0.35246938,0.06960816,0.5169113,0.40905687,0.19780985,0.5172513,0.30073133,0.3781963,0.54422426,0.4592663,0.6013846,0.510608,0.54630643,0.4249983,0.4167385,0.5672487,0.41188103,0.47303253,0.44818962,0.42465314,0.12044818,0.27905583,0.36514533,0.43059024,0.41921118,0.4690992,0.34242222,0.37972543,0.24526373,0.37699467,0.52500916,0.033022307,0.4379696,0.21623093,0.54779226,0.6896205,0.10553257,0.18316464,0.55598545,0.2513646,0.19751754,0.5823477,0.6937094,0.62859505,0.49094307,0.67065984,0.38846108,0.23664077,0.21624033,0.20903975,0.21897376,0.3560556,0.36764777,0.27847904,0.3020652,0.36315656,0.48442477,0.012021329,0.28611276
5,0.005,0.39830923,0.4631094,0.30827615,0.47762817,0.445007,0.2196339,0.4629949,0.37275907,0.5178598,0.4999292,0.70504755,0.3617136,0.9512938,0.3025894,0.31283745,0.5568564,0.394542,0.5691177,0.39627996,0.46604398,0.32442862,0.3699271,0.25069255,0.42007455,0.14008783,0.13647829,0.19557726,0.37059978,0.23547775,0.25936505,0.3877727,0.2334165,0.23612642,0.30828896,0.4257224,0.5998712,0.50383097,0.27475953,0.047976624,0.3289542,0.2936743,0.42083204,0.4439494,0.02478439,0.4904455,0.48887217,0.11948468,0.5415675,0.2016351,0.36324733,0.6122304,0.47177306,0.49610174,0.5632773,0.55429566,0.42609796,0.3767333,0.6332047,0.29299098,0.58815306,0.40149373,0.34207287,0.050491665,0.2992869,0.18484792,0.44718942,0.41691104,0.5395159,0.36114216,0.44725108,0.17560631,0.3598324,0.5610001,0.06150674,0.44639066,0.106540866,0.49207002,0.92519474,0.12543607,0.108430274,0.5952433,0.26403993,0.16096221,0.5995426,0.79936016,0.6896983,0.5550039,0.765294,0.46988317,0.25305864,0.16799827,0.23838183,0.16660047,0.22679007,0.39800188,0.31411022,0.2325176,0.44066083,0.48597446,-0.08405633,0.28673968
6,0.006,0.4703133,0.46350288,0.24765818,0.46789944,0.4642117,0.23777032,0.50436634,0.26868314,0.5581967,0.5231273,0.70268,0.34855366,1.0186496,0.3204534,0.2035633,0.54672617,0.42472655,0.5224749,0.5078642,0.47908992,0.35785002,0.3982307,0.18539613,0.47608134,0.10314039,0.083287776,0.14902142,0.44642013,0.32147315,0.30692276,0.43272892,0.2649795,0.26596814,0.3173911,0.37989673,0.6125178,0.4834838,0.16576953,-0.032353368,0.2804056,0.21451952,0.50068134,0.44901618,0.046870045,0.51651955,0.56458277,0.06597828,0.50479746,0.07670792,0.37521467,0.66998905,0.565847,0.49936593,0.5718212,0.5027604,0.45920596,0.3638345,0.82598394,0.19425447,0.59309745,0.36347038,0.35247147,-0.048177443,0.23143657,0.21298054,0.46689114,0.5562081,0.4847865,0.371043,0.43846768,0.11238791,0.39074606,0.52613074,0.13419418,0.4488988,0.031765457,0.3399675,0.97088766,0.063473195,0.11504264,0.69021076,0.11521919,0.11266666,0.59616226,0.86071414,0.66156507,0.6146624,0.9495742,0.5713516,0.285008,0.11871582,0.22968917,0.1907215,0.24561368,0.44514853,0.3240604,0.2165684,0.46158335,0.48907807,-0.16548412,0.24899322
7,0.007,0.44748554,0.37131897,0.12557921,0.40134308,0.66207635,0.1782717,0.59568846,0.22950529,0.5388728,0.4714472,0.74094355,0.4084272,1.0613918,0.40198377,0.17391065,0.5162491,0.4947566,0.39207792,0.50979507,0.5558267,0.4383182,0.29225174,0.037607193,0.5416317,0.031106394,0.076234214,0.16295409,0.49269632,0.41940725,0.27752623,0.5131093,0.32246637,0.18986969,0.3675515,0.3920337,0.70915383,0.4526422,0.11763848,-0.057871047,0.15784863,0.18266942,0.53545153,0.43910155,-0.016268183,0.4779049,0.6005763,0.043323677,0.45329973,0.06457249,0.2776104,0.76906914,0.63279915,0.5054352,0.6052594,0.5778229,0.39694157,0.34917945,0.95229006,0.2200907,0.4985459,0.37830466,0.35135627,0.0019253157,0.22343141,0.17574811,0.55072093,0.5519574,0.4787669,0.4933639,0.513197,0.08440544,0.34141302,0.4748488,0.3163969,0.46713597,-0.049247764,0.36014366,1.0138559,-0.011172093,0.07652381,0.7205595,0.037490822,0.09856712,0.6291419,0.8860363,0.74983054,0.6112762,1.0432352,0.56742495,0.23998286,0.058565296,0.1556352,0.18874574,0.21211578,0.47342163,0.3141597,0.14881569,0.4254357,0.45648414,-0.33085057,0.18218009
8,0.008,0.50912297,0.26516286,0.04492024,0.4458315,0.701643,0.15295708,0.6344296,0.31188905,0.49701872,0.49396765,0.7401987,0.38697112,1.1241397,0.4738035,0.085181996,0.53936535,0.5192043,0.35425574,0.5905818,0.56876737,0.34151545,0.3471372,-0.11502138,0.5449026,-0.0835421,0.022648657,0.17109926,0.57772917,0.3106376,0.25350505,0.59391314,0.28834486,0.094540976,0.40228766,0.38926768,0.6994508,0.5082383,0.07648851,-0.14657417,-0.019349556,0.15232126,0.6099258,0.4565764,-0.08658346,0.5179092,0.64809877,0.034033403,0.48493716,0.036955543,0.121215746,0.84527767,0.6764281,0.47175664,0.6016667,0.62571603,0.30011356,0.29696557,0.998345,0.13977265,0.5234794,0.3727515,0.24306615,-0.082486406,0.14912178,0.12104215,0.5764004,0.5878138,0.6190313,0.5062742,0.53072363,0.053012937,0.37473744,0.39872777,0.35934633,0.61831784,-0.14341125,0.27070022,0.9668116,0.019796148,0.060365885,0.7090832,-0.010944045,-0.022683369,0.7292666,0.91868854,0.7711065,0.60792226,1.1239915,0.54093397,0.2807887,0.0048160814,0.09614179,0.20903935,0.27678093,0.523838,0.35258338,0.18812151,0.38741487,0.5167367,-0.3345756,0.20030852
9,0.009,0.5136927,0.24331512,-0.0116339885,0.50785524,0.7231474,0.18113706,0.5538411,0.1996115,0.50560224,0.43355054,0.7356764,0.48470905,1.0963137,0.62732595,0.041808143,0.53527296,0.56939083,0.20711038,0.7140084,0.5456685,0.2781886,0.5067886,-0.29673117,0.6012633,-0.1858489,0.05130313,0.13168417,0.5911752,0.33975375,0.20626228,0.6587561,0.27045128,-0.05941511,0.34015796,0.41166046,0.6640051,0.45874017,-0.1355651,-0.21403438,0.018384226,0.15136765,0.6644237,0.45300162,-0.11934975,0.4930116,0.58901364,-0.045684732,0.496918,0.04772893,0.073757134,0.94698334,0.62202716,0.4576108,0.66803557,0.65831834,0.3220016,0.27672398,1.169075,0.07085158,0.5809018,0.36178604,0.0886067,-0.2259259,0.1413768,0.107384235,0.56846356,0.5957373,0.7150442,0.45029977,0.5235487,0.047728088,0.3031295,0.43636486,0.39572385,0.6608376,-0.16753039,0.28007346,0.92723185,0.06904574,0.05995731,0.71637076,-0.101316005,-0.10230726,0.8181934,0.9165357,0.7329304,0.6142344,1.0670466,0.6357976,0.3285092,-0.051814206,0.10648207,0.32932878,0.21947443,0.44376466,0.46087033,0.14114194,0.46341413,0.4277941,-0.3795281,0.32423937
