,Date,NhemiTemp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0006127450980392157,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128
1,0.0012254901960784314,1.7988546,1.814451,1.8097286,1.8297262,1.8053085,1.7908293,1.7578648,1.7909667,1.816299,1.7878103,1.8026899,1.809258,1.761471,1.8163594,1.7729208,1.8039879,1.8096998,1.7843778,1.7952234,1.7769644,1.8070151,1.8109564,1.7516545,1.814927,1.7693446,1.819057,1.7721987,1.8021908,1.8088235,1.7892046,1.8037525,1.7995948,1.8086324,1.8200642,1.8030722,1.8134412,1.820359,1.8210207,1.8068376,1.7775053,1.8108963,1.7501545,1.8558235,1.8268381,1.7946138,1.8393972,1.7897044,1.7824849,1.8213273,1.8155253,1.7966388,1.7952799,1.8321247,1.772551,1.8019472,1.8230201,1.803137,1.7990214,1.7668928,1.8075197,1.8200876,1.8206556,1.8196208,1.8312953,1.7719452,1.8321396,1.7830728,1.8186889,1.8430717,1.7797793,1.7967268,1.8055457,1.7878995,1.7814345,1.8085133,1.8092849,1.7859056,1.7622182,1.8334439,1.8097773,1.7958779,1.7807659,1.7857201,1.8119612,1.7906398,1.8346893,1.7929271,1.8111266,1.8211614,1.848152,1.79622,1.7675971,1.7744415,1.8186747,1.7910272,1.785887,1.8080882,1.8159992,1.7834392,1.842354,1.7772008
2,0.001838235294117647,1.8008814,1.8217494,1.801555,1.8650845,1.788203,1.7844383,1.7829012,1.7531219,1.8213624,1.8056424,1.8284223,1.8014386,1.7688212,1.8359506,1.7853749,1.7636753,1.8167473,1.7599856,1.7952002,1.7683506,1.808067,1.8292055,1.721048,1.8289801,1.7680094,1.8434291,1.7590286,1.8006577,1.8220414,1.7776444,1.8298979,1.8027102,1.8258054,1.8178834,1.7910945,1.8188571,1.7982295,1.7941194,1.818926,1.7613318,1.7868421,1.7380346,1.8671222,1.8111227,1.8005494,1.8640585,1.7834114,1.7981114,1.8093698,1.8087392,1.7967727,1.7914494,1.8440351,1.749368,1.7732341,1.841322,1.812798,1.8051513,1.750176,1.8512036,1.752897,1.8044391,1.8020128,1.8357037,1.7316524,1.8703691,1.7778842,1.8078579,1.8603988,1.7958653,1.8220904,1.8046533,1.79075,1.7796204,1.8082815,1.8086308,1.7206953,1.7570618,1.8288236,1.8072014,1.7860014,1.7953007,1.7516928,1.7901304,1.7682779,1.8231928,1.8134024,1.810642,1.7998462,1.8260152,1.8121139,1.7984716,1.812635,1.8130349,1.7944051,1.7854824,1.8097568,1.8492448,1.750277,1.8390427,1.8068354
3,0.0024509803921568627,1.7886281,1.8102348,1.8281121,1.8738446,1.7892034,1.7749125,1.7607834,1.7521876,1.8042561,1.7884842,1.8294895,1.795532,1.7464434,1.856298,1.762589,1.7819042,1.7973505,1.7877369,1.7868314,1.7812346,1.8028872,1.7778443,1.7184811,1.816995,1.7412424,1.8180243,1.7700433,1.7583224,1.8465574,1.8152351,1.8205208,1.7949327,1.8359182,1.81103,1.7547015,1.8588537,1.8031665,1.7564201,1.8130134,1.7708328,1.7516004,1.7429649,1.840535,1.765909,1.7605985,1.8611805,1.756671,1.819119,1.7799425,1.8334224,1.7865924,1.8377604,1.8608799,1.7693521,1.8077067,1.8753583,1.8497337,1.8211163,1.7555469,1.7883942,1.7313194,1.8030144,1.7780421,1.8314892,1.7363561,1.8423336,1.7673411,1.7882208,1.85465,1.773215,1.7880645,1.7706765,1.7707535,1.8088604,1.8157121,1.834459,1.7096145,1.7520962,1.8145493,1.81656,1.7512991,1.7979782,1.7430791,1.7594208,1.7474028,1.8360847,1.7852415,1.8145071,1.809325,1.8219702,1.7799367,1.7729181,1.7977115,1.7583824,1.8032584,1.7764546,1.8056633,1.8530138,1.7725433,1.8536149,1.8129953
4,0.0030637254901960784,1.7937148,1.7976454,1.7904514,1.8627264,1.7664409,1.7641613,1.7601871,1.7682319,1.8335981,1.8114346,1.8489443,1.7756389,1.7126379,1.8474774,1.7684786,1.7859503,1.7828218,1.7813916,1.8062505,1.7528664,1.8007278,1.7781808,1.7202758,1.829728,1.7557591,1.7971972,1.8045263,1.7390581,1.8485751,1.8250777,1.8332866,1.8358468,1.8512708,1.8630904,1.7446431,1.8099713,1.7985839,1.7320242,1.7959635,1.7825568,1.7479241,1.7603878,1.8191906,1.771259,1.795501,1.8880284,1.7455914,1.7941862,1.8093092,1.8400156,1.7761886,1.8571637,1.9096545,1.7697545,1.8182172,1.8930887,1.8137867,1.7920674,1.771958,1.7660315,1.7552369,1.8402545,1.7808343,1.8066083,1.731944,1.8412435,1.7597812,1.7887429,1.8454453,1.8049685,1.7483349,1.7763841,1.7853434,1.8056452,1.8000453,1.831934,1.6880909,1.7281867,1.8160262,1.7787217,1.7696716,1.7833058,1.7429473,1.7338061,1.7492417,1.8077829,1.7731084,1.7793944,1.8444077,1.8035723,1.7858579,1.7574788,1.819478,1.736642,1.8118659,1.7746922,1.7982631,1.8923426,1.7494775,1.8724877,1.7949611
5,0.003676470588235294,1.7837565,1.8066179,1.7630656,1.8877219,1.7323294,1.790149,1.7564969,1.7727102,1.8530643,1.8093586,1.8383201,1.7613236,1.6829044,1.8485844,1.7827951,1.7881503,1.7781094,1.7867962,1.8366349,1.7754694,1.7700883,1.7616804,1.6918925,1.8257306,1.7626456,1.8209544,1.8287762,1.7560905,1.8725694,1.7874365,1.8537213,1.833905,1.8308219,1.8734926,1.7658298,1.7851417,1.8096759,1.740468,1.7934259,1.7936119,1.7558278,1.748364,1.8218378,1.7793183,1.7702278,1.8620442,1.7350587,1.7710178,1.791876,1.8345541,1.8145301,1.8507077,1.9096721,1.7597854,1.780862,1.9159902,1.7959894,1.8141196,1.7883946,1.738203,1.7183272,1.8426683,1.8055695,1.8104126,1.7166754,1.8326007,1.7622341,1.8006642,1.8700193,1.8183653,1.7380856,1.7702839,1.7977757,1.8016084,1.7915354,1.811903,1.6714356,1.7224035,1.8244061,1.8038847,1.7527088,1.7929512,1.7490562,1.7348269,1.7417316,1.8207922,1.769867,1.7560879,1.8456203,1.7739689,1.8284444,1.7660564,1.833386,1.7180847,1.8131108,1.7709632,1.7919341,1.9091152,1.7258602,1.8737321,1.815912
6,0.00428921568627451,1.8013382,1.8064282,1.7593304,1.8794792,1.7371382,1.7843302,1.7560048,1.7454803,1.8755391,1.8067074,1.878255,1.7332143,1.6813629,1.8757241,1.7862781,1.761186,1.8353217,1.8122667,1.8569359,1.8013867,1.7680442,1.7758945,1.6976541,1.8459243,1.7178068,1.8043715,1.8228831,1.7517301,1.8171347,1.8058323,1.8455245,1.8353487,1.8479047,1.8670633,1.740828,1.7486919,1.8243879,1.7419605,1.8178862,1.7571881,1.7470982,1.7800555,1.82589,1.7707354,1.774566,1.8774158,1.7429166,1.7749538,1.818858,1.8392206,1.8367448,1.858623,1.9099321,1.7196182,1.7592403,1.9171535,1.7723567,1.8175352,1.78697,1.6985846,1.7514256,1.848153,1.7980001,1.8255423,1.7008218,1.8130546,1.7676692,1.8305337,1.886704,1.8208864,1.690733,1.795033,1.8130652,1.8136325,1.7799388,1.7871013,1.6931455,1.7362219,1.8421135,1.7979609,1.7479595,1.7593927,1.754467,1.7244731,1.7451336,1.7870264,1.7739612,1.7271148,1.7992032,1.7619138,1.8585609,1.736704,1.8124218,1.7321587,1.8197439,1.7715218,1.8069342,1.9376477,1.7023617,1.8403122,1.838836
7,0.004901960784313725,1.8056599,1.7849301,1.7395055,1.8430636,1.7561154,1.7394062,1.799825,1.7517666,1.8738238,1.8321964,1.8684669,1.7326927,1.6722617,1.9221063,1.7878875,1.7544554,1.8350205,1.8204844,1.8492261,1.8216957,1.7335236,1.788398,1.714643,1.860665,1.7232506,1.8229228,1.8342007,1.7234395,1.7994972,1.805748,1.8261232,1.8664442,1.8942046,1.8597667,1.7317778,1.7541591,1.7814175,1.7193921,1.8076491,1.733004,1.7182329,1.7714953,1.84041,1.7628961,1.7250292,1.8713963,1.7538507,1.804526,1.8115636,1.8244195,1.8462217,1.8282082,1.9148949,1.6937435,1.7222021,1.9445058,1.739826,1.8170167,1.7937456,1.7236965,1.7854521,1.831183,1.8305925,1.8139064,1.6493862,1.7977281,1.7737104,1.8250377,1.9040737,1.8260996,1.684537,1.8129529,1.8022622,1.8021173,1.7793044,1.7989389,1.6537046,1.7386769,1.8430015,1.7999121,1.707005,1.7190422,1.7793331,1.7455676,1.7056091,1.8029159,1.80685,1.7269827,1.828645,1.7628031,1.8437763,1.6975431,1.8500274,1.7490449,1.7857728,1.8005683,1.7970892,1.9547591,1.687236,1.8313525,1.859538
8,0.0055147058823529415,1.8018216,1.7859042,1.7485132,1.8658853,1.742334,1.7123666,1.7847645,1.7448893,1.8534309,1.8520399,1.8763975,1.684069,1.6661388,1.9175985,1.7979788,1.7953594,1.831038,1.8387113,1.8624321,1.8040754,1.7621279,1.7419537,1.6841538,1.8641478,1.7288667,1.8098195,1.8617225,1.7044569,1.7857008,1.8000216,1.8385732,1.887358,1.8958224,1.8958176,1.7114092,1.691415,1.767014,1.7051275,1.7940001,1.709332,1.7185465,1.7495253,1.8395057,1.7344105,1.7201614,1.8880965,1.7755479,1.8368266,1.8599591,1.8070872,1.8345367,1.8317395,1.895497,1.7075586,1.7340896,1.9278016,1.7280024,1.8006202,1.7509903,1.7259896,1.7575903,1.8156744,1.833348,1.7631832,1.6164281,1.7738882,1.7558966,1.8089374,1.8681526,1.8465874,1.6807382,1.7697216,1.8086762,1.7940881,1.7916902,1.8384681,1.6874843,1.7488071,1.8599596,1.8056861,1.6982222,1.7473751,1.8144637,1.7767156,1.7183245,1.8291023,1.8004794,1.7051244,1.8216639,1.7844207,1.8761563,1.7034017,1.8645531,1.7345135,1.7568607,1.7921022,1.7699378,1.9869044,1.6899304,1.8448244,1.8660691
9,0.006127450980392157,1.8127733,1.7347949,1.7635565,1.8970542,1.7217345,1.6972142,1.7684474,1.7419137,1.8367468,1.8304648,1.8780515,1.6847528,1.6658163,1.9550298,1.7915297,1.7747669,1.8266072,1.8342794,1.8320736,1.8160124,1.7519747,1.7238688,1.6976321,1.8470854,1.7455704,1.8205813,1.855482,1.6815809,1.7895709,1.8138568,1.8580508,1.9044837,1.8912685,1.8850297,1.7141773,1.7146647,1.7557149,1.6910293,1.8006561,1.7108791,1.7050735,1.7619259,1.8119894,1.7007917,1.713619,1.8867221,1.7642841,1.8599967,1.8592426,1.788623,1.8673246,1.8357352,1.9267141,1.7187698,1.7402844,1.9655375,1.7032993,1.8198322,1.7532012,1.7110634,1.7638595,1.7933435,1.7815007,1.7646486,1.6107869,1.7697905,1.7305903,1.7825174,1.8624209,1.849175,1.6841521,1.7719363,1.8219899,1.7727698,1.8465655,1.8548626,1.6607791,1.7361956,1.7964375,1.804218,1.7000213,1.7451041,1.8440988,1.7350433,1.7234434,1.8432646,1.7763264,1.6789014,1.7901094,1.7923232,1.8584545,1.6864828,1.8573909,1.7316749,1.7599884,1.7649274,1.7500461,1.997485,1.6947733,1.841767,1.8677443
