,Date,NhemiTemp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0006127450980392157,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128
1,0.0012254901960784314,1.7988546,1.7044994,1.7740284,1.9008455,1.811266,1.83206,1.8695799,1.8040416,1.8905114,1.6761923,1.9596531,1.8089434,1.9418998,1.8543894,1.9853227,1.9908481,1.5917461,1.8366761,1.866097,1.809822,1.9466648,1.9066303,1.8607066,1.6550851,1.687438,1.9120662,1.8373969,1.8178563,1.8894628,1.6970944,1.8315462,1.783984,1.7477809,1.7571793,1.9133824,1.8097637,1.8556696,1.7413043,1.9442047,1.9753809,1.7961397,1.6312702,1.6554761,1.8056829,1.7730563,1.8140081,2.0223224,1.9270635,1.8169632,1.6940047,1.8148134,1.8997717,1.933208,1.6208358,1.7910221,1.7373217,1.7934903,1.8673983,1.8114835,1.655529,1.6373115,1.8089243,1.879758,1.7419568,1.7741683,1.8981841,1.7033843,1.916173,1.7598349,1.7682782,1.9276519,1.8640064,1.9128106,1.7465758,1.9465737,1.8214228,1.7921194,1.9300897,1.8413801,1.7979393,1.8459675,1.8713393,1.8018728,1.7217625,1.6990492,1.8879031,1.7854276,1.7910783,2.0434809,1.9558209,1.7739339,1.927571,1.7655212,1.7928473,1.7984133,1.6801383,1.8540752,1.9307191,1.9049604,1.8338932,1.7427363
2,0.001838235294117647,1.8008814,1.6347916,1.7873683,1.996482,1.8469657,1.8264366,1.9017928,1.8372602,1.9346567,1.5697166,2.0281243,1.8063864,2.0709212,1.857176,2.0347779,2.1120498,1.4890931,1.8708699,1.9497128,1.8057393,2.0680616,2.0470464,1.8667791,1.5492462,1.5425503,2.0220888,1.8341725,1.8816346,1.8917899,1.6711359,1.8668165,1.7574146,1.6760454,1.7551316,1.9660167,1.850083,1.913595,1.7645079,2.0860295,2.1247253,1.8062439,1.531553,1.528188,1.764689,1.7340932,1.796679,2.1377115,2.0127163,1.7911872,1.6206217,1.7639911,1.97328,2.0696714,1.5120759,1.7084153,1.7038277,1.7696126,1.8818561,1.8314425,1.4949919,1.5455601,1.8775728,1.971498,1.7104087,1.7809169,1.9742361,1.6341324,1.9498196,1.6973152,1.7431686,1.9776243,1.8642917,1.9988173,1.6908133,2.058551,1.8477333,1.8399663,2.0408902,1.8610172,1.7898518,1.8952142,1.9069993,1.7977171,1.7231183,1.6282403,2.0008187,1.7419953,1.7730317,2.1922781,2.0768826,1.7625222,1.9968755,1.7021742,1.7942097,1.7468776,1.6018401,1.9180689,2.0262444,2.0134876,1.8610423,1.712745
3,0.0024509803921568627,1.7886281,1.6157568,1.8745978,2.0895486,1.931004,1.7624724,1.8762081,1.9269636,1.9055499,1.4993829,1.9463767,1.7904545,2.184202,1.7777162,1.857271,2.120018,1.574174,1.907177,2.0697913,1.7841532,2.1524396,2.2518628,1.7853999,1.5168926,1.3485228,2.1349778,1.7675623,2.0306551,1.7508469,1.7837015,1.9148592,1.7190976,1.5771688,1.8294836,1.920699,1.9492548,1.9817705,1.9347414,2.2301435,2.2357318,1.8467071,1.5567343,1.4368763,1.6499085,1.6808643,1.7319076,2.0758305,2.0336277,1.6983876,1.6096238,1.6068232,2.0080602,2.2181017,1.5306045,1.5057352,1.7268312,1.7222836,1.8117707,1.8723338,1.3132391,1.5820119,2.0551677,2.0901923,1.7307395,1.849995,2.0186555,1.6182513,1.8481125,1.6027803,1.7357908,1.9005666,1.7615188,2.0451677,1.6374116,2.117489,1.8888137,1.9898953,2.1249406,1.8496894,1.7777903,1.9564686,1.8877605,1.7895844,1.8675431,1.6155734,2.163067,1.655376,1.7456899,2.184842,2.1446254,1.7826546,1.9724898,1.595626,1.8165722,1.6159357,1.601299,2.005473,2.0677042,2.1345162,1.8829856,1.7359667
4,0.0030637254901960784,1.7937148,1.6592523,1.859731,2.1261601,1.9735234,1.8184303,2.0628288,2.0084293,1.8995928,1.4105653,1.998518,1.7635418,2.2050421,1.7447758,1.7521164,2.0831926,1.5617247,1.8969603,2.1429853,1.7791958,2.1531758,2.4416208,1.7514564,1.5691538,1.29735,2.2563772,1.912585,2.0826216,1.5354803,1.8090706,1.938896,1.8412399,1.5145338,1.7726663,1.9321259,2.0893226,2.1052277,2.06166,2.3617995,2.1920533,1.8921502,1.6477708,1.4904462,1.5252184,1.6078796,1.7898347,2.1842713,2.0282698,1.7089578,1.7239218,1.4625173,2.0270727,2.269393,1.4543027,1.4700379,1.6208334,1.7477173,1.606998,1.8189216,1.2026138,1.5893056,2.0747113,2.0272036,1.7038865,1.8244913,2.023957,1.5169953,1.8581539,1.5697334,1.7123427,1.8886633,1.7743809,2.0329058,1.6196494,2.180835,1.952761,2.0369883,2.1090307,1.6830308,1.7748084,1.9759419,1.8866353,1.7306893,1.9832397,1.5373065,2.2847185,1.6047144,1.8943285,2.2955992,2.1431475,1.6788504,1.8732128,1.4542958,1.7766427,1.6124864,1.6601031,1.9940645,2.1239734,2.23307,1.9432135,1.7802436
5,0.003676470588235294,1.7837565,1.7126559,1.8097231,2.150737,1.9975585,1.9070009,2.2988865,2.0886388,1.8824537,1.3209242,2.1029856,1.7388669,2.192941,1.7378727,1.6798992,2.022792,1.5219575,1.8761791,2.1897752,1.7857593,2.1367033,2.6114087,1.7293167,1.6585007,1.2849493,2.3638532,2.116666,2.0869782,1.3400375,1.7932376,1.9512706,1.987262,1.4687757,1.6779714,1.9562718,2.2411137,2.2296548,2.156198,2.4766223,2.1180449,1.921163,1.7516755,1.5836196,1.406636,1.5385607,1.892939,2.3380806,2.0187435,1.7502441,1.8664227,1.3294026,2.0216808,2.2858958,1.348337,1.4766643,1.4949175,1.7898525,1.3760297,1.7544636,1.1278627,1.5831119,2.0491424,1.9280725,1.6728855,1.7741616,2.013421,1.3931177,1.8921988,1.5698701,1.702619,1.9065263,1.8037709,2.012988,1.6029404,2.2454505,2.0067117,2.0552814,2.081789,1.4943887,1.7667449,1.9790597,1.895823,1.6585047,2.0751987,1.4382771,2.3748107,1.5721579,2.0762415,2.429285,2.10023,1.5587461,1.769681,1.3260162,1.7291534,1.6768926,1.7269892,1.9547637,2.1697679,2.3306794,2.0077026,1.8228303
6,0.00428921568627451,1.8013382,1.6581824,1.7724701,2.2460942,1.9906476,1.9059445,2.305081,2.1834786,1.6974378,1.2813108,2.2445078,1.767406,2.1827078,1.8115305,1.6678612,1.8977094,1.5482357,1.908154,2.1539636,1.8401933,2.2304478,2.6556802,1.6622803,1.8058708,1.165117,2.325069,2.175544,1.9810873,1.5462414,1.6918943,1.9373553,1.8431437,1.4564209,1.6622996,1.9146369,2.3675249,2.191597,2.1056168,2.484919,2.2607596,1.7932327,1.7629316,1.5702604,1.3713009,1.5618768,2.0060875,2.3564038,2.0544891,1.7367153,1.8646994,1.252955,1.8547629,2.3028727,1.2798592,1.3318951,1.5960525,1.7510183,1.3356019,1.8862703,1.1423767,1.5508254,2.1233404,2.0790174,1.75196,1.8022351,1.9873238,1.3381793,1.787703,1.6658814,1.8608012,1.9794917,1.6182061,2.1082408,1.485168,2.3073819,1.9038692,2.1432462,2.2658248,1.5963717,1.6868403,1.9703856,1.9378834,1.6286995,2.0514288,1.3630935,2.3184597,1.5844622,2.0009904,2.3952572,1.9142082,1.6812141,1.8609295,1.4176626,1.8090364,1.9319153,1.68011,1.9805198,2.0795515,2.4896107,1.9905939,1.785788
7,0.004901960784313725,1.8056599,1.609056,1.696447,2.3016615,2.0456815,1.8952286,2.3575594,2.2036562,1.5798774,1.2562333,2.3627648,1.7527827,2.2597582,1.7929976,1.6961669,1.8094714,1.5176971,1.8437083,2.0756097,1.9100463,2.3079007,2.7070146,1.6605755,1.8755414,1.0974616,2.2198908,2.1811118,1.9962237,1.6563917,1.6066822,1.9170369,1.6889945,1.47276,1.5900123,1.9033465,2.4639506,2.244582,2.1443954,2.5199099,2.3513913,1.7315598,1.7663385,1.5065928,1.364801,1.588074,2.0844402,2.3750713,2.0981848,1.7725701,1.9466434,1.2224612,1.7680926,2.2874014,1.1988637,1.1897931,1.6834773,1.8160672,1.2680914,1.9773141,1.1347046,1.5217978,2.1653152,2.1409774,1.8384116,1.8135307,1.9718583,1.4185002,1.730063,1.7391195,1.9467678,1.9857547,1.5638719,2.1858776,1.4538841,2.273575,1.7835951,2.1229992,2.4199927,1.6530877,1.5925528,2.007479,1.9512084,1.5787928,2.0228386,1.3439054,2.2850683,1.557012,1.8804214,2.4139655,1.826019,1.7700849,1.8888352,1.517148,1.8592644,2.1240637,1.6252197,2.074606,1.9634349,2.565873,1.963695,1.8634212
8,0.0055147058823529415,1.8018216,1.5659114,1.5770538,2.3127174,2.17001,1.873707,2.4618137,2.1403134,1.5377764,1.2474163,2.4549973,1.6898761,2.4344487,1.6713357,1.7696028,1.7624496,1.4236007,1.6714019,1.9496659,1.9971474,2.3671293,2.7662501,1.7319537,1.8582942,1.0881733,2.0404418,2.1270444,2.146747,1.6590921,1.5395153,1.8895552,1.5236242,1.5211973,1.4543917,1.9260012,2.5268333,2.3994114,2.2831364,2.5847626,2.383761,1.7440052,1.7609649,1.3866478,1.3905575,1.6174941,2.1238687,2.3941245,2.1507742,1.8636675,2.1221814,1.2433734,1.7711914,2.2356327,1.1038656,1.0506749,1.7555654,1.9973245,1.1702849,2.0227582,1.1022142,1.4964154,2.1712434,2.103394,1.933116,1.8060582,1.9682857,1.6501281,1.724838,1.7868829,1.9519502,1.9174017,1.6563377,2.2438078,1.5193505,2.1326709,1.6438209,1.9817016,2.5407493,1.6591667,1.4821755,2.0957701,1.9323881,1.5063993,1.9888557,1.387357,2.2773604,1.4850909,1.7091581,2.4916666,1.84727,1.8213723,1.8458829,1.6254028,1.8763188,2.245878,1.561368,2.2451286,1.8183447,2.5496578,1.9258448,2.069336
9,0.006127450980392157,1.8127733,1.4834359,1.5897732,2.3418055,2.1191301,1.9223061,2.463807,2.1464896,1.5661546,1.240704,2.4750977,1.6005409,2.4035432,1.6185856,1.7982618,1.800872,1.5703623,1.6143972,1.9192293,2.0835965,2.368225,2.580985,1.7614038,1.8307302,1.1019204,1.982801,1.9849162,2.1857724,1.5646126,1.5603917,1.7193315,1.490658,1.4915411,1.5115018,1.8124567,2.4701078,2.4857779,2.259042,2.48949,2.4539533,1.7113025,1.7737012,1.4435081,1.3124048,1.5844219,2.0243115,2.3789232,2.2168133,1.9811537,2.1405296,1.2318001,1.6763835,2.1287243,1.0682359,0.9870429,1.6694223,2.2488976,1.1259128,2.0101137,1.1031532,1.5377476,2.0957572,1.9906232,1.99317,1.8291342,1.9669461,1.6993246,1.7199979,1.8062398,2.0297267,1.9224112,1.69065,2.3814845,1.6190212,2.0887773,1.476375,1.9932761,2.5937142,1.8215134,1.4376293,1.9670453,1.9690661,1.3305087,1.9870338,1.2964861,2.4542933,1.4104116,1.6809304,2.439856,1.7018702,1.8109204,1.8437917,1.5873338,1.8517869,2.1884036,1.5435505,2.1550615,1.8746319,2.5739853,1.9421785,2.1819677
