,Date,fOU_H0.8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798
1,0.001,-1.290484,-1.2802979,-1.3162571,-1.2340281,-1.2835387,-1.3338541,-1.2727439,-1.3466417,-1.3048862,-1.2100075,-1.3104119,-1.2924387,-1.2565416,-1.4849051,-1.3297333,-1.4006468,-1.3047256,-1.2415862,-1.1419417,-1.2388142,-1.4987898,-1.356701,-1.552114,-1.4059772,-1.366207,-1.5665077,-1.2222142,-1.3198938,-1.2310147,-1.3063825,-1.4550868,-1.3550875,-1.2586896,-1.3036371,-1.3785611,-1.2019631,-1.1354139,-1.4013451,-1.3638844,-1.3923546,-1.1740888,-1.2909675,-1.402057,-1.4008259,-1.3081179,-1.4160625,-1.3053339,-1.3907623,-1.4025381,-1.4357686,-1.2854949,-1.5091014,-1.3298893,-1.177856,-1.421147,-1.3382229,-1.3519082,-1.2996192,-1.2317877,-1.3251625,-1.3416743,-1.4073656,-1.2932235,-1.3413651,-1.4749045,-1.2396414,-1.2481505,-1.2971076,-1.3809842,-1.2392673,-1.3633007,-1.2796046,-1.189783,-1.3624436,-1.3573362,-1.4168848,-1.2469068,-1.3694136,-1.410836,-1.5250182,-1.406273,-1.2185342,-1.3049175,-1.2940689,-1.3713893,-1.1459036,-1.3707206,-1.0519217,-1.1922044,-1.2166694,-1.4577131,-1.5114527,-1.3758798,-1.4745586,-1.4000885,-1.4397142,-1.433209,-1.3801802,-1.3433824,-1.1755228,-1.1809522
2,0.002,-1.2933445,-1.1616642,-1.2633033,-1.1066446,-1.060827,-1.2692928,-1.3739614,-1.2772863,-1.2753744,-1.4568863,-1.2644191,-1.2116461,-1.150336,-1.4296889,-1.4279912,-1.4718554,-1.4998924,-1.3855257,-1.1991335,-1.2585316,-1.5097,-1.4563911,-1.5720485,-1.5388452,-1.4448054,-1.6756536,-1.2645653,-1.2515385,-1.1770318,-1.4804145,-1.5747293,-1.5498023,-1.2674322,-1.2539525,-1.5065098,-1.1811439,-1.156736,-1.247246,-1.462815,-1.4346666,-1.1061755,-1.2993865,-1.3242818,-1.2427673,-1.3752431,-1.4510449,-1.1973578,-1.4304363,-1.4167974,-1.2982118,-1.2996657,-1.5446165,-1.383281,-1.2373109,-1.4901199,-1.4178262,-1.5362976,-1.2894325,-1.3326945,-1.2822777,-1.3987467,-1.3705035,-1.202606,-1.2137221,-1.5011853,-1.2008873,-1.184494,-1.3074731,-1.5341271,-1.224629,-1.2349932,-1.0818003,-1.3441837,-1.27241,-1.4515977,-1.1653415,-1.2517436,-1.4088768,-1.5036341,-1.6368788,-1.5330333,-1.3073579,-1.3406786,-1.133431,-1.4457906,-1.096152,-1.4776807,-0.9168917,-1.1593485,-0.98549306,-1.3640288,-1.5608591,-1.5400631,-1.4541798,-1.4712049,-1.4163195,-1.4431037,-1.3496312,-1.3089205,-1.381325,-1.2365121
3,0.003,-1.268162,-1.2459432,-1.3929334,-1.0258,-1.2210593,-1.2690426,-1.3896033,-1.3363562,-1.5087875,-1.5124941,-1.4465711,-1.2820963,-1.1058276,-1.4057348,-1.2443404,-1.4397569,-1.4615989,-1.3854748,-1.212853,-1.3088152,-1.6639941,-1.5467404,-1.6023341,-1.5992529,-1.5026217,-1.5652336,-1.2230079,-1.0936804,-0.91585207,-1.5001686,-1.3688436,-1.4663357,-1.3327386,-1.1408788,-1.6415237,-1.2574968,-1.3034332,-1.1101829,-1.3735209,-1.4320979,-1.1687068,-1.4422731,-1.2265066,-1.1603401,-1.4676013,-1.5793177,-1.232668,-1.3923256,-1.5178308,-1.4449477,-1.4065892,-1.4799917,-1.3615528,-1.0264968,-1.4604819,-1.4939477,-1.4135555,-1.3585024,-1.502449,-1.1912048,-1.2257752,-1.5081921,-1.2625041,-1.2578661,-1.4791349,-1.1843828,-1.2175518,-1.362951,-1.5562687,-1.087963,-1.1773168,-1.1588278,-1.3951701,-1.2824748,-1.3841342,-1.3137681,-1.3299811,-1.3615239,-1.4993114,-1.831557,-1.4188854,-1.3491933,-1.1950175,-1.1369498,-1.5959585,-1.1196263,-1.3722526,-0.7655661,-1.2185981,-1.015616,-1.3460232,-1.561853,-1.5607011,-1.4198667,-1.2665755,-1.5588322,-1.5470792,-1.1445659,-1.2863708,-1.5209324,-1.1730114
4,0.004,-1.2494755,-1.0012476,-1.2691722,-0.9249253,-1.2830015,-1.174191,-1.495301,-1.281081,-1.6212368,-1.4612991,-1.2917328,-1.3759022,-0.95393556,-1.3015009,-1.1442677,-1.4095099,-1.6260624,-1.6938483,-1.1576341,-1.337885,-1.6530036,-1.4985986,-1.5999117,-1.454356,-1.5120497,-1.6470255,-1.4345789,-1.0319961,-0.8996282,-1.2644287,-1.4180343,-1.6674236,-1.3135064,-1.3674722,-1.7771131,-1.0873936,-1.3493229,-1.1243194,-1.4924092,-1.3971281,-1.1556429,-1.5426904,-1.3802242,-1.1279912,-1.4144416,-1.6202558,-1.3858898,-1.5192814,-1.5985825,-1.4165426,-1.279521,-1.5064187,-1.4008497,-1.0487626,-1.4281535,-1.4981842,-1.2946681,-1.4013975,-1.5439961,-1.2249205,-1.2154797,-1.456634,-1.2478843,-1.2885729,-1.4262749,-1.3714852,-1.4316673,-1.1318526,-1.3642918,-0.9521506,-1.1676673,-1.228365,-1.5058198,-1.4434679,-1.3025272,-1.3031594,-1.3335435,-1.2824112,-1.6484927,-1.6616433,-1.231656,-1.3451263,-1.1107873,-1.1911337,-1.678272,-1.0926169,-1.4076625,-0.6446815,-1.1458706,-1.054059,-1.2593695,-1.5343724,-1.5816076,-1.4638914,-1.2027639,-1.4616115,-1.5411334,-1.2290785,-1.372076,-1.4581177,-1.2065754
5,0.005,-1.2130351,-1.1138117,-1.3408003,-0.7246107,-1.2508694,-1.1498756,-1.6777647,-1.351215,-1.6445817,-1.3870827,-0.9730924,-1.4220697,-0.7445449,-1.1684935,-1.2313635,-1.3786396,-1.8283392,-1.6730615,-1.0910083,-1.4128767,-1.5104649,-1.5382857,-1.3935351,-1.5430523,-1.519587,-1.6285913,-1.5216532,-1.0502867,-0.8401496,-1.2882359,-1.327946,-1.7429537,-1.0683609,-1.4032471,-1.7742933,-1.1154909,-1.4226911,-1.0164894,-1.472943,-1.5483323,-1.234477,-1.4269953,-1.2275273,-1.1273885,-1.378429,-1.514778,-1.5567625,-1.6510018,-1.689872,-1.3948045,-1.2764587,-1.7333754,-1.5316548,-1.1485237,-1.3483,-1.4672441,-1.3816081,-1.4851553,-1.5703603,-1.2890091,-1.1764143,-1.5765207,-1.0974635,-1.3769578,-1.517972,-1.329656,-1.3986635,-1.135134,-1.1561983,-1.0005337,-1.1369789,-1.230098,-1.4876703,-1.6347405,-1.501662,-1.5500951,-1.3626087,-1.1793116,-1.5511905,-1.7005701,-1.0416344,-1.2861857,-1.0362003,-1.1113652,-1.7252667,-1.0024627,-1.3165749,-0.7714004,-1.1880815,-1.0348346,-1.3029147,-1.4713135,-1.6185586,-1.478681,-1.1609507,-1.4276168,-1.4024054,-1.3460805,-1.1192161,-1.592881,-1.1031612
6,0.006,-1.1978816,-1.1050414,-1.2448522,-0.7533868,-1.1868805,-1.1806021,-1.7528057,-1.2860206,-1.5899334,-1.3412001,-0.8235152,-1.4283813,-0.60420597,-1.2327646,-1.5586226,-1.1602993,-1.7127459,-1.6266941,-1.0811058,-1.2408042,-1.4470052,-1.5453568,-1.3924285,-1.4976418,-1.4418879,-1.6160913,-1.5611203,-1.1320148,-0.8316913,-1.1814784,-1.331075,-1.7286857,-1.1436187,-1.521783,-1.7457496,-1.1296375,-1.3808936,-1.0662214,-1.4566718,-1.3843611,-1.1744404,-1.4355074,-1.3446236,-1.0900332,-1.6662167,-1.5262687,-1.6480812,-1.645962,-1.5286994,-1.4388901,-1.457148,-1.6496623,-1.5061724,-1.1871823,-1.542574,-1.2798178,-1.3335692,-1.3770053,-1.6286913,-1.3229675,-1.2590021,-1.7389812,-0.9539699,-1.1604683,-1.6269224,-1.4189297,-1.3734076,-1.1109451,-1.249618,-1.0472026,-1.2245208,-1.2915463,-1.416546,-1.6063606,-1.5078372,-1.403616,-1.4424931,-1.0565084,-1.51899,-1.7049758,-0.9327554,-1.150508,-0.7641976,-1.0857155,-1.7182899,-0.9343234,-1.4003354,-0.7726266,-1.1798652,-1.2116116,-1.243057,-1.3069919,-1.517419,-1.4842652,-1.0177193,-1.363388,-1.4363416,-1.4866154,-1.144657,-1.5755072,-1.1452507
7,0.007,-1.1850489,-1.1295857,-1.0782025,-0.5914486,-1.2899994,-1.2271602,-1.8545594,-1.3480968,-1.6304246,-1.2139581,-0.91956186,-1.4641442,-0.56392646,-1.1434435,-1.4724754,-1.243376,-1.7057636,-1.6322508,-0.9578067,-1.301749,-1.3845161,-1.4676886,-1.4405214,-1.484782,-1.4410639,-1.4967668,-1.5207765,-1.0806315,-0.7858543,-1.1021485,-1.0606345,-1.8973129,-1.0810887,-1.5894558,-1.7977114,-1.0386156,-1.2780377,-1.0791194,-1.5724785,-1.4754912,-1.2865801,-1.3623029,-1.3476176,-1.0593396,-1.6106949,-1.4000704,-1.6659735,-1.5380504,-1.5776582,-1.3349768,-1.5159153,-1.5421674,-1.5457615,-1.1298139,-1.5295038,-1.3761476,-1.2934936,-1.3086445,-1.6422832,-1.4157112,-1.18111,-1.6475725,-0.97114056,-1.2765542,-1.7054085,-1.4055586,-1.3112078,-1.1213399,-1.3106208,-1.033426,-1.2940558,-1.2974861,-1.541449,-1.7413944,-1.532369,-1.3590322,-1.4031428,-1.0741305,-1.5257885,-1.7365814,-0.76166713,-1.0719693,-0.9008073,-1.0832311,-1.5962241,-0.9322459,-1.2917144,-0.759599,-1.3276668,-1.1796355,-1.3850645,-1.4353678,-1.3963245,-1.5603949,-0.96876985,-1.7015548,-1.5520228,-1.5294459,-1.2742652,-1.5207608,-1.2417333
8,0.008,-1.2027153,-1.3199013,-1.0320854,-0.61700594,-1.2446318,-1.1613272,-1.878073,-1.5835035,-1.7023497,-0.9851728,-0.84504026,-1.4500108,-0.4862577,-1.2153308,-1.535042,-1.2048923,-1.5545318,-1.6775485,-1.0923066,-1.4161873,-1.3893554,-1.2745314,-1.3284358,-1.4486531,-1.4635116,-1.5544509,-1.4714757,-0.9254892,-0.91553956,-1.1583705,-0.91368675,-1.9660888,-1.040876,-1.6652935,-1.7086294,-1.2138387,-1.2467963,-1.1532434,-1.4889122,-1.3436656,-1.3112208,-1.3808936,-1.4529637,-1.1823561,-1.8188955,-1.2297031,-1.755655,-1.2622995,-1.6922566,-1.1316063,-1.6001631,-1.531467,-1.5855243,-1.2179246,-1.5597178,-1.4454726,-1.4371223,-1.3741155,-1.6256062,-1.3789433,-1.2397684,-1.560696,-1.0593292,-1.400893,-1.7402561,-1.3924649,-1.1579821,-1.1763072,-1.2932804,-1.175914,-1.1732267,-1.1799206,-1.509258,-1.7441392,-1.6263913,-1.3501146,-1.4923409,-1.0791732,-1.6350384,-1.6709974,-0.8882641,-0.9719055,-0.95907843,-1.0333126,-1.4413011,-0.9374342,-1.2604204,-0.7841882,-1.2759649,-1.0668231,-1.4743652,-1.3638736,-1.4850271,-1.4955654,-0.9949085,-1.5351561,-1.5060626,-1.6878669,-1.1690395,-1.5558635,-1.1292237
9,0.009,-1.2662212,-1.2803911,-1.1446668,-0.634866,-1.2388057,-1.1580839,-1.7191334,-1.5487958,-1.8252555,-0.98606193,-0.7032262,-1.3488824,-0.4573333,-1.2849526,-1.6499131,-1.1569248,-1.5282503,-1.7057042,-1.1674087,-1.4583781,-1.397707,-1.2877779,-1.2793754,-1.421767,-1.3567356,-1.5226959,-1.2155701,-1.0104499,-1.0794799,-1.3653378,-0.91143036,-1.8111511,-1.0268497,-1.9455265,-1.7363703,-1.1480645,-1.2295741,-1.1890401,-1.5862682,-1.2613901,-1.2113602,-1.303866,-1.4018481,-1.177805,-1.9215915,-1.3106675,-1.8686355,-1.29012,-1.552761,-1.0272512,-1.5943543,-1.5020517,-1.56552,-1.0998515,-1.5510781,-1.3785427,-1.3915426,-1.4596983,-1.7337286,-1.2891887,-1.3303885,-1.5458645,-1.2718883,-1.3112267,-1.7892265,-1.4655398,-1.1724038,-1.111467,-1.4555594,-1.4461206,-1.3402092,-1.1084374,-1.4890494,-1.8527195,-1.5908973,-1.0921807,-1.5076498,-1.0892351,-1.5820564,-1.8134866,-0.83814883,-0.86740714,-0.88303,-0.9299869,-1.254766,-0.9547817,-1.3208505,-0.8793303,-1.3658104,-0.8944661,-1.3128941,-1.2569833,-1.6267389,-1.5818307,-0.9165022,-1.7410291,-1.6363604,-1.7411717,-1.1029204,-1.515921,-1.0564866
