,Date,fOU_H0.8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798
1,0.001,-1.290484,-1.3353046,-1.2834032,-1.3380969,-1.2995632,-1.3237199,-1.3117316,-1.3205818,-1.3167788,-1.3159429,-1.334297,-1.2958279,-1.356266,-1.318667,-1.3815242,-1.35304,-1.3255812,-1.3305765,-1.2771475,-1.3019248,-1.2925156,-1.3586345,-1.2825395,-1.3501791,-1.3475767,-1.3655685,-1.283228,-1.2909446,-1.309199,-1.3144053,-1.3437127,-1.3450257,-1.3475819,-1.2832202,-1.3069875,-1.3295573,-1.3194371,-1.3285164,-1.3656609,-1.3393413,-1.3149229,-1.3302636,-1.319137,-1.2762593,-1.3279178,-1.3373915,-1.3585205,-1.2977003,-1.3733985,-1.3054407,-1.299402,-1.3379352,-1.2808144,-1.366741,-1.3459024,-1.325818,-1.3610728,-1.3111339,-1.3794453,-1.3435997,-1.3455199,-1.3902353,-1.3102527,-1.2918415,-1.3173789,-1.3342762,-1.3738153,-1.3026077,-1.3193983,-1.3045048,-1.3491421,-1.2883141,-1.2622952,-1.3167424,-1.3639826,-1.2491244,-1.3512894,-1.2977833,-1.3617358,-1.3370256,-1.3131768,-1.3691243,-1.3016661,-1.3448294,-1.301279,-1.3279933,-1.3209265,-1.3417859,-1.3319813,-1.3474857,-1.2828096,-1.3303292,-1.3522085,-1.3507322,-1.2941039,-1.3077247,-1.3140824,-1.336051,-1.3563809,-1.3497678,-1.3284298
2,0.002,-1.2933445,-1.3262391,-1.2939305,-1.3543941,-1.281063,-1.3014053,-1.3017178,-1.3073404,-1.3305116,-1.3353802,-1.3475901,-1.30702,-1.3691766,-1.2940491,-1.4206038,-1.3189827,-1.3569773,-1.348482,-1.2765758,-1.2509096,-1.2586802,-1.3579757,-1.2880841,-1.3808208,-1.3386523,-1.4072757,-1.2515649,-1.2545271,-1.2922925,-1.2576015,-1.3704728,-1.3174744,-1.3773189,-1.2612479,-1.2782412,-1.3128257,-1.2952607,-1.3163025,-1.3690097,-1.3548001,-1.3157859,-1.3157849,-1.3178189,-1.2429839,-1.3664631,-1.3139184,-1.3837963,-1.3143365,-1.4330989,-1.284938,-1.2846988,-1.3493922,-1.2700573,-1.379316,-1.3618484,-1.3024975,-1.3811845,-1.2640885,-1.3484944,-1.3433172,-1.3174922,-1.4323323,-1.2742789,-1.2585576,-1.333601,-1.362267,-1.3853966,-1.3326733,-1.3063688,-1.2999017,-1.3466284,-1.2574481,-1.2346088,-1.3160962,-1.3719997,-1.2216846,-1.348994,-1.2464784,-1.368196,-1.3376684,-1.2818097,-1.3739592,-1.3073372,-1.3738478,-1.291485,-1.3210448,-1.2970452,-1.315975,-1.340656,-1.3778261,-1.2519792,-1.334945,-1.3737726,-1.3254093,-1.2260226,-1.289747,-1.3185077,-1.3445207,-1.4111302,-1.3546022,-1.3694706
3,0.003,-1.268162,-1.3209047,-1.298243,-1.3759247,-1.2697139,-1.3137491,-1.28489,-1.271185,-1.349619,-1.356167,-1.3353683,-1.318082,-1.3804257,-1.2930145,-1.4298116,-1.294949,-1.3786854,-1.3394518,-1.3044912,-1.2612861,-1.2125419,-1.3351308,-1.2284948,-1.4198021,-1.3187512,-1.4293357,-1.2294791,-1.2331985,-1.2488374,-1.2160734,-1.3679361,-1.3512974,-1.4037797,-1.2458637,-1.2502725,-1.2780503,-1.2688359,-1.3320421,-1.3868557,-1.4024848,-1.2770191,-1.3102741,-1.3104705,-1.1922761,-1.3674614,-1.3396733,-1.4172556,-1.283815,-1.4427483,-1.2771668,-1.2633765,-1.321238,-1.2402229,-1.3671645,-1.3717844,-1.2725435,-1.3837537,-1.2762287,-1.3092281,-1.328825,-1.3325852,-1.468157,-1.2811226,-1.205119,-1.3374007,-1.370964,-1.4004226,-1.3400617,-1.318655,-1.2584791,-1.3480467,-1.2321707,-1.2201303,-1.3469888,-1.3819532,-1.1421456,-1.3266577,-1.2196859,-1.3696303,-1.3366605,-1.2735275,-1.3904502,-1.325053,-1.404726,-1.2512971,-1.2875738,-1.2717675,-1.2996625,-1.3814226,-1.3995296,-1.220011,-1.3281854,-1.4299765,-1.3314574,-1.1457466,-1.3059626,-1.2961525,-1.3335526,-1.4499526,-1.3283734,-1.3709022
4,0.004,-1.2494755,-1.3171563,-1.2562244,-1.3874737,-1.2746706,-1.3493742,-1.2936809,-1.2769415,-1.3535943,-1.366133,-1.3048232,-1.3409827,-1.4193426,-1.3187342,-1.4574176,-1.2902081,-1.4197841,-1.3769164,-1.3214467,-1.2351171,-1.1895385,-1.2968446,-1.1934413,-1.4257542,-1.290265,-1.4490664,-1.227835,-1.2297305,-1.2475123,-1.2240868,-1.4173054,-1.3523692,-1.4433732,-1.195368,-1.1949908,-1.2863699,-1.2483428,-1.2877449,-1.362453,-1.3900837,-1.2738994,-1.3201877,-1.2894324,-1.1570929,-1.404457,-1.3240333,-1.4381733,-1.2542105,-1.4848558,-1.2415919,-1.2176223,-1.283304,-1.2043184,-1.3853441,-1.423116,-1.2436043,-1.3941212,-1.2571726,-1.3218831,-1.3121061,-1.3431844,-1.5076416,-1.2847537,-1.1945355,-1.3525553,-1.3938369,-1.3587859,-1.3169705,-1.3150325,-1.2754644,-1.3492112,-1.249192,-1.1925808,-1.3638465,-1.3905535,-1.0822827,-1.3029162,-1.2310377,-1.3830957,-1.3355461,-1.2574544,-1.3995851,-1.3279086,-1.4259223,-1.2103157,-1.2577372,-1.2558514,-1.2940941,-1.3699753,-1.4194769,-1.1990645,-1.3558601,-1.438282,-1.3338668,-1.081517,-1.3328559,-1.2852199,-1.3188547,-1.48336,-1.2739137,-1.3691678
5,0.005,-1.2130351,-1.3093427,-1.2173212,-1.3700342,-1.2884371,-1.3467308,-1.3050886,-1.3085928,-1.3789679,-1.3673806,-1.2740493,-1.3783875,-1.4350392,-1.3023375,-1.4656246,-1.3077265,-1.4326186,-1.3839575,-1.3111596,-1.2566646,-1.1747403,-1.276269,-1.1577373,-1.467111,-1.282409,-1.4525919,-1.2058262,-1.2552109,-1.278098,-1.2169498,-1.4492985,-1.3327549,-1.5038447,-1.145145,-1.1549137,-1.2782569,-1.2087597,-1.2502197,-1.3531543,-1.3965697,-1.2771763,-1.3520504,-1.3001578,-1.1156821,-1.3961086,-1.3121582,-1.4444731,-1.2522022,-1.454335,-1.2162519,-1.1333218,-1.245779,-1.2041105,-1.3907698,-1.4654768,-1.2433078,-1.382734,-1.1931055,-1.3127358,-1.3170626,-1.3394406,-1.5258343,-1.331623,-1.1616676,-1.3278118,-1.4145088,-1.3481351,-1.317872,-1.2794689,-1.2696078,-1.3422797,-1.2290893,-1.192203,-1.4023607,-1.3687761,-1.022578,-1.3139942,-1.245942,-1.3597779,-1.3362572,-1.2633523,-1.4166844,-1.3425308,-1.4509962,-1.2294159,-1.2564471,-1.2268497,-1.2766776,-1.373453,-1.4504277,-1.1942469,-1.3513271,-1.4581046,-1.323904,-1.027558,-1.3148938,-1.2992356,-1.2962649,-1.5072612,-1.2300397,-1.405546
6,0.006,-1.1978816,-1.2849953,-1.2148916,-1.3598311,-1.2602086,-1.3580064,-1.3193924,-1.2888412,-1.3540305,-1.4074938,-1.3008347,-1.4056157,-1.4459398,-1.3168293,-1.4389267,-1.3053778,-1.4189191,-1.3949851,-1.275774,-1.237055,-1.1505684,-1.2458947,-1.1392137,-1.5006353,-1.2371002,-1.4631943,-1.1675568,-1.2592093,-1.2859912,-1.1805242,-1.480922,-1.3207016,-1.550139,-1.1276447,-1.1445621,-1.2810507,-1.1378353,-1.2353251,-1.3474888,-1.3996909,-1.2640988,-1.4004564,-1.2749964,-1.0827297,-1.3943526,-1.3107936,-1.4511558,-1.2800266,-1.4257028,-1.2312411,-1.0857861,-1.2812216,-1.1604196,-1.3759258,-1.4697785,-1.268632,-1.3392513,-1.1960046,-1.2820463,-1.3234842,-1.3406489,-1.5433702,-1.3193142,-1.1088215,-1.3706704,-1.439766,-1.3117099,-1.339939,-1.2464405,-1.2657716,-1.3611325,-1.2236521,-1.1316751,-1.4355762,-1.3925332,-1.0128669,-1.2982057,-1.2367115,-1.3390563,-1.3650349,-1.2584348,-1.4476969,-1.3209059,-1.4468267,-1.21569,-1.2563522,-1.1701939,-1.2497685,-1.4056177,-1.4706687,-1.1661866,-1.3375543,-1.4850981,-1.279852,-0.9613084,-1.3017601,-1.3198142,-1.2850623,-1.5483091,-1.1576035,-1.4562546
7,0.007,-1.1850489,-1.2832928,-1.2028352,-1.3355478,-1.2578115,-1.3691173,-1.332501,-1.2736039,-1.3406181,-1.4286917,-1.3168938,-1.4058696,-1.4424505,-1.3081615,-1.432305,-1.2809925,-1.4109911,-1.4207616,-1.2469217,-1.2207892,-1.1350561,-1.2169433,-1.115284,-1.5254523,-1.1907816,-1.4510021,-1.1563967,-1.2669452,-1.3328027,-1.1685139,-1.5063797,-1.2730523,-1.5522681,-1.1023022,-1.1705129,-1.2936352,-1.0667515,-1.2202425,-1.3573505,-1.4076663,-1.274649,-1.4319582,-1.2616065,-1.0555191,-1.3914117,-1.306484,-1.4717486,-1.247125,-1.4137093,-1.2428198,-1.0683968,-1.2843149,-1.1384798,-1.3784498,-1.4943216,-1.2783315,-1.3347718,-1.2097598,-1.2824829,-1.3029836,-1.3628939,-1.5862843,-1.3427867,-1.0970359,-1.4012718,-1.4784402,-1.277176,-1.3691005,-1.211387,-1.2889456,-1.3590302,-1.1900403,-1.0806817,-1.4140251,-1.3901359,-1.0265836,-1.3157113,-1.2176905,-1.3318875,-1.3814459,-1.2969997,-1.4235859,-1.3424295,-1.4564389,-1.2416867,-1.2680341,-1.1758516,-1.2256011,-1.4225723,-1.4522192,-1.1777679,-1.2973787,-1.5011207,-1.2992702,-0.9560242,-1.2965207,-1.3140079,-1.295656,-1.5526462,-1.1582017,-1.4996238
8,0.008,-1.2027153,-1.2833825,-1.1881832,-1.3204079,-1.2512852,-1.3959924,-1.3440708,-1.2331254,-1.3454264,-1.46051,-1.3286144,-1.343398,-1.412438,-1.3312503,-1.4014482,-1.2687308,-1.4020115,-1.4445249,-1.1920242,-1.2129732,-1.1135441,-1.220601,-1.0958289,-1.528987,-1.1384795,-1.4689138,-1.1573664,-1.2433627,-1.3972836,-1.1993132,-1.5551429,-1.2731069,-1.6035854,-1.1097358,-1.1600443,-1.2837712,-1.0389352,-1.2356673,-1.3787751,-1.4081061,-1.2998737,-1.411182,-1.2522583,-1.0034503,-1.3494236,-1.3272315,-1.4701409,-1.1847632,-1.3820075,-1.2824281,-1.0470822,-1.2882586,-1.1258018,-1.3532268,-1.4950411,-1.3047658,-1.3335687,-1.2576908,-1.2590982,-1.2730873,-1.3895655,-1.609468,-1.334094,-1.0754033,-1.419144,-1.5079148,-1.2440834,-1.4030359,-1.1724584,-1.2764173,-1.3479449,-1.1758162,-1.0508212,-1.3839303,-1.4412838,-1.011082,-1.3327812,-1.1673691,-1.3482282,-1.4101466,-1.3177563,-1.3967557,-1.3113736,-1.5217091,-1.2532978,-1.2620924,-1.1532135,-1.2120466,-1.450067,-1.4351132,-1.135396,-1.2611732,-1.4886826,-1.3507128,-0.95161504,-1.2464486,-1.3152524,-1.2916404,-1.5472726,-1.1431435,-1.4966187
9,0.009,-1.2662212,-1.3191932,-1.1361574,-1.300816,-1.2406863,-1.4490457,-1.3624253,-1.2264979,-1.3452109,-1.4878219,-1.3149201,-1.366415,-1.3711746,-1.3631042,-1.398828,-1.2244407,-1.3647017,-1.5026997,-1.1411012,-1.1766158,-1.0526834,-1.2363936,-1.0680603,-1.5412507,-1.0570594,-1.5015856,-1.1827167,-1.2373161,-1.4347904,-1.229092,-1.5649774,-1.2886415,-1.6216642,-1.1113359,-1.1622003,-1.2797358,-1.0099428,-1.249674,-1.3508109,-1.3769118,-1.3085804,-1.3903995,-1.216513,-0.9706758,-1.3417042,-1.3531471,-1.4899253,-1.1233944,-1.4058626,-1.2955208,-1.0106292,-1.2751036,-1.1217752,-1.3667425,-1.482193,-1.3045149,-1.3247471,-1.2493684,-1.2000856,-1.2376832,-1.4207036,-1.6144885,-1.322539,-1.0471452,-1.4449598,-1.550446,-1.228172,-1.3849603,-1.177254,-1.3072069,-1.3262105,-1.1806868,-0.9993236,-1.3810809,-1.5332781,-0.96955407,-1.3403782,-1.1563905,-1.3515648,-1.4564977,-1.3562379,-1.4090651,-1.3142531,-1.5575925,-1.2428663,-1.2414804,-1.1211686,-1.2080363,-1.4295075,-1.4162524,-1.1037761,-1.2377713,-1.5167952,-1.3463982,-0.9734209,-1.2340513,-1.3630705,-1.296259,-1.552993,-1.1405705,-1.5449343
