,Date,fOU_H0.8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798,-1.3299798
1,0.001,-1.290484,-1.3604015,-1.5253998,-1.3319727,-1.4114046,-1.2217554,-1.3930615,-1.5488247,-1.5224984,-1.4684436,-1.2028168,-1.4097155,-1.2630539,-1.1684357,-1.433616,-1.2820702,-1.3174255,-1.3839023,-1.0825876,-1.3382465,-1.3531365,-1.3394258,-1.215622,-1.3566419,-1.0865393,-1.3661286,-1.3832033,-1.4930668,-1.3819646,-1.4246439,-1.393682,-1.1591673,-1.5905254,-1.3387668,-1.4874045,-1.5912435,-1.2775488,-1.5615772,-1.4409158,-1.3644176,-1.3648372,-1.271487,-1.4745753,-1.2747011,-1.3869662,-1.4185853,-1.1719636,-1.4660357,-1.1294104,-1.2984552,-1.4726748,-1.0261661,-1.520315,-1.0760581,-1.4522426,-1.5136584,-1.276973,-1.2911638,-1.4475063,-1.3167282,-1.559755,-1.3043848,-1.3954386,-1.280907,-1.3577296,-1.2411445,-1.1496309,-1.3359356,-1.3759332,-1.4176948,-1.4533286,-1.337588,-1.3357358,-1.284928,-1.2768862,-1.244504,-1.3028789,-1.5232228,-1.2569762,-1.3595893,-1.4131347,-1.3230368,-1.156147,-1.4771726,-1.465901,-1.1342313,-1.2079424,-1.3699874,-1.2264392,-1.1621488,-1.4679006,-1.4199644,-1.0837432,-1.1546955,-1.2550725,-1.3952475,-1.2891806,-1.3913307,-1.2672285,-1.4282367,-1.2355039
2,0.002,-1.2933445,-1.2699991,-1.619719,-1.2774067,-1.2609276,-1.193587,-1.2986189,-1.6781358,-1.5236363,-1.6100811,-1.366493,-1.4125193,-1.2314624,-1.383422,-1.3844769,-1.3749703,-1.4260622,-1.6177807,-1.2989798,-1.3406053,-1.3326284,-1.4274054,-1.0306671,-1.3903892,-0.99123365,-1.4265726,-1.5475297,-1.4078609,-1.56534,-1.6204937,-1.6456522,-1.1704621,-1.6469016,-1.3382561,-1.5408442,-1.4709957,-1.0340977,-1.531592,-1.4861052,-1.6166706,-1.474256,-1.2496244,-1.4250025,-1.1496686,-1.4729105,-1.4727776,-1.2286971,-1.4142746,-1.2723937,-1.1624857,-1.4588844,-1.0123518,-1.6271448,-1.0532534,-1.5235206,-1.6757956,-1.3507475,-1.2779542,-1.6550694,-1.3939456,-1.4814122,-1.1620952,-1.3448956,-1.3446033,-1.469417,-1.1764517,-1.2932465,-1.2785178,-1.4492477,-1.4068811,-1.2393835,-1.3599194,-1.295889,-1.4529177,-1.4091094,-1.2477603,-1.2117801,-1.4842074,-1.3251841,-1.118368,-1.3019886,-1.3535333,-0.95967466,-1.2155675,-1.506051,-1.1706667,-1.1682358,-1.3355204,-1.2824532,-1.145632,-1.8190472,-1.4104569,-1.0752702,-1.1435153,-1.2306548,-1.4380219,-1.3808604,-1.4956999,-1.1580404,-1.4730619,-1.1555767
3,0.003,-1.268162,-1.4085333,-1.211128,-1.2088174,-1.3988606,-1.2682707,-1.3269169,-1.5946562,-1.4520977,-1.6298225,-1.4444481,-1.6088766,-1.0612125,-1.146778,-1.450916,-1.1614708,-1.4849876,-1.6691358,-1.2916666,-1.534031,-1.2045801,-1.1421429,-1.2371315,-1.456574,-0.71543086,-1.536841,-1.4407032,-1.4542942,-1.5535216,-1.7006931,-1.6659582,-1.1784089,-1.4967391,-1.2612505,-1.4588128,-1.157935,-1.0359547,-1.4147619,-1.3985631,-1.4036885,-1.5275824,-1.1773357,-1.443592,-1.0729191,-1.6961218,-1.6321542,-1.3336742,-1.4400041,-1.14084,-1.2589049,-1.4790097,-0.9495934,-1.8153566,-0.9999251,-1.4728978,-1.5561688,-1.1210237,-1.1791748,-1.4119937,-1.424325,-1.51745,-1.0623181,-1.1632384,-1.6795566,-1.7075827,-1.2286949,-1.3873231,-0.991332,-1.501669,-1.4373251,-1.3883951,-1.2900666,-1.5351336,-1.3692778,-1.5831647,-1.172901,-1.2195141,-1.4100752,-1.2567769,-1.1806198,-1.458024,-1.4169216,-0.7868522,-1.2070296,-1.3932837,-1.2154765,-1.3221277,-1.0917275,-1.486844,-1.4216598,-1.6540574,-1.2453634,-1.0756937,-1.0211922,-1.30483,-1.3863372,-1.2656189,-1.5848753,-1.3935009,-1.4264277,-0.8971194
4,0.004,-1.2494755,-1.355532,-1.2459086,-1.1629354,-1.3638495,-1.1859581,-1.2963799,-1.7726971,-1.3196404,-1.3956932,-1.3825059,-1.6951587,-0.91294384,-1.2999042,-1.4867947,-1.0472178,-1.5762653,-1.8104702,-1.4345412,-1.6042435,-1.0725331,-0.91732526,-1.3513312,-1.4312084,-0.70341074,-1.3715569,-1.5655317,-1.3079255,-1.763124,-1.7346158,-1.3150278,-1.2899082,-1.4324296,-1.1854991,-1.5862741,-1.0295331,-0.9699031,-1.3556147,-1.4192318,-1.60718,-1.2531655,-1.2190396,-1.304801,-1.1240965,-1.432158,-1.5475345,-1.357387,-1.5796192,-1.1096591,-1.3511726,-1.7131273,-0.9237797,-1.7796888,-1.1403205,-1.4607449,-1.3827968,-0.9146428,-1.0263293,-1.4678574,-1.2796186,-1.6705492,-0.91230285,-1.163465,-1.5501174,-1.466013,-1.1250683,-1.2736129,-0.9567187,-1.5401797,-1.4309049,-1.1574694,-1.225473,-1.6570213,-1.3110919,-1.5798709,-1.1620085,-1.3874389,-1.2326603,-1.2770696,-1.1495216,-1.4812481,-1.5684876,-0.71537113,-1.1668509,-1.0669893,-1.2020941,-1.49606,-1.1322702,-1.3545679,-1.37718,-1.7475934,-1.0976207,-1.0500387,-0.94879615,-1.2567172,-1.3333062,-1.2084782,-1.4905766,-1.4962429,-1.2935028,-1.008
5,0.005,-1.2130351,-1.3179225,-1.2687619,-1.1225202,-1.2465514,-1.2867837,-1.4163966,-1.8372555,-1.2371713,-1.4574716,-1.3486965,-1.5128531,-0.78300047,-1.1571993,-1.6131577,-0.98024654,-1.6175474,-1.6389905,-1.2662231,-1.530512,-1.082808,-0.7775806,-1.27222,-1.6951585,-0.932841,-1.1664692,-1.7061312,-1.1038266,-1.7919058,-1.9938482,-1.4716382,-1.3701456,-1.3067362,-1.5028294,-1.3565942,-0.84305686,-1.0044038,-1.4197929,-1.3424631,-1.5699074,-1.3146342,-1.3178741,-1.3040893,-1.0917928,-1.2762879,-1.5704423,-1.2104576,-1.9435366,-0.89430875,-1.1571956,-1.6190088,-0.8571882,-1.4776236,-1.1521997,-1.1972709,-1.309718,-1.0837663,-0.9159041,-1.4942652,-1.111038,-1.8199141,-1.0998925,-1.3727806,-1.3064231,-1.5916502,-0.97040033,-1.127652,-0.56158984,-1.5558203,-1.4490461,-1.1894084,-1.135633,-1.8303648,-1.3742375,-1.3919877,-1.1030409,-1.4621428,-1.2335852,-1.5162976,-1.0578264,-1.3521498,-1.508963,-0.47423,-1.5715871,-1.053322,-0.83879924,-1.4905748,-0.8857857,-1.376681,-1.1486362,-1.7138424,-1.000951,-0.76426065,-0.6746338,-1.3950993,-1.2616179,-1.3548769,-1.687144,-1.5286461,-1.2625593,-1.1284665
6,0.006,-1.1978816,-1.2913344,-1.1659884,-1.2079654,-1.2138959,-1.2570333,-1.3482848,-1.6299462,-1.2661408,-1.498087,-1.2831166,-1.4735907,-0.6949114,-1.2747437,-1.5348076,-1.1081835,-1.4810021,-1.5348234,-1.3387438,-1.2863786,-1.0164015,-0.5608145,-1.2407912,-1.6850249,-0.84385514,-1.337916,-1.463363,-1.1960591,-1.7578593,-2.072965,-1.3807294,-1.2377211,-1.0385017,-1.3613591,-1.5063905,-0.6482879,-0.9391543,-1.4998477,-1.2178229,-1.5957346,-1.0971847,-1.2872913,-1.0990529,-1.2081307,-1.314361,-1.727803,-1.3578075,-1.8786492,-1.0652161,-1.10029,-1.309407,-0.6380726,-1.2513425,-0.9028035,-1.1274668,-1.3723782,-0.96045566,-0.97229624,-1.3049856,-1.1090348,-1.8948079,-1.1378103,-1.2126282,-1.3930018,-1.5292665,-0.76648146,-1.0909282,-0.5616289,-1.5297414,-1.3467023,-1.0850893,-0.97392213,-1.7621844,-1.1654735,-1.2904842,-1.0185354,-1.4310687,-1.0817928,-1.2724869,-1.0727983,-1.2218909,-1.5181701,-0.36765653,-1.5861213,-1.1269226,-0.87597334,-1.6354369,-0.8867688,-1.3924923,-1.0164047,-1.6374621,-0.72938514,-0.7011626,-0.62414056,-1.4319321,-1.0440601,-1.386324,-1.6768322,-1.3964677,-1.3835373,-1.084493
7,0.007,-1.1850489,-1.0228245,-0.97620285,-1.246494,-1.265224,-1.2122619,-1.0351467,-1.5955198,-1.436063,-1.3520861,-1.2800832,-1.3306504,-0.5901106,-1.076579,-1.371908,-1.114388,-1.4873681,-1.5533041,-1.3167698,-1.1640304,-1.11289,-0.44763,-1.1376649,-1.589431,-0.87700593,-1.1669834,-1.4395661,-1.1361668,-1.8273427,-1.9464679,-1.2930472,-1.1665788,-1.0861315,-1.3541467,-1.6552675,-0.57067055,-1.0986545,-1.4867783,-1.2324815,-1.232303,-1.1885887,-1.0943117,-1.1064783,-1.1493373,-1.2112452,-1.6178674,-1.2840387,-1.7844756,-0.9766928,-1.1995885,-1.4752105,-0.44280005,-1.334084,-0.89987063,-1.1651715,-1.4838094,-1.1578457,-0.93395567,-1.5438317,-1.2793366,-1.8337481,-1.4238181,-1.218582,-1.3735896,-1.4036809,-0.80706847,-0.9409951,-0.5840514,-1.4092515,-1.4407719,-1.0658615,-0.88457763,-1.8927904,-1.0623941,-1.4219935,-1.1209803,-1.4757798,-1.0362808,-1.0021923,-0.8857752,-1.0748019,-1.5184611,-0.37810332,-1.4948747,-1.3439869,-1.0249126,-1.6158282,-1.0136462,-1.3813888,-0.766883,-1.6666816,-0.657055,-0.43770128,-0.705045,-1.6339579,-1.0859749,-1.6481823,-1.6075603,-1.4680779,-1.396682,-1.0804651
8,0.008,-1.2027153,-0.99483013,-0.88266623,-1.2244515,-1.3223826,-0.99703604,-0.9023701,-1.4888419,-1.5003396,-1.293525,-1.2652837,-1.0189474,-0.5644049,-1.0882608,-1.4617798,-1.00736,-1.4950434,-1.6446534,-1.3402953,-1.0232426,-0.90820557,-0.50944316,-1.1464959,-1.6206539,-0.87014776,-1.3090531,-1.4563199,-1.1384397,-1.7901661,-2.0198436,-1.4069557,-1.2413794,-1.1902753,-1.511916,-1.5780036,-0.39561576,-1.1451173,-1.3300347,-1.1923249,-1.2839658,-1.5411491,-1.4668168,-1.0982677,-0.9734534,-1.1429482,-1.6378775,-1.4243913,-2.016208,-0.8481649,-1.069048,-1.4883858,-0.4477806,-1.4502814,-0.8427739,-1.1951127,-1.3748246,-1.2621585,-1.2975037,-1.4380403,-1.100517,-1.6205013,-1.6248487,-1.3294809,-1.4670029,-1.3475211,-0.88330406,-0.86005557,-0.4401459,-1.5914359,-1.3577476,-0.9657954,-0.9888625,-1.9453853,-1.1775723,-1.4036348,-0.7628154,-1.2153373,-0.8241678,-1.10377,-0.6818685,-1.0919955,-1.4339893,-0.47114706,-1.4994295,-1.1221771,-0.88306737,-1.6201346,-0.89092624,-1.3200593,-0.82501155,-1.732147,-0.44392645,-0.3710124,-0.42643344,-1.5731406,-0.8601116,-1.6575791,-1.421761,-1.3394946,-1.5677632,-1.0276961
9,0.009,-1.2662212,-0.70391667,-0.8623338,-1.2336017,-1.2454576,-1.1150008,-0.9686487,-1.4583142,-1.4865334,-1.2215706,-1.3643622,-0.8799007,-0.4275691,-1.3191386,-1.3716307,-1.1085559,-1.3950223,-1.3655404,-1.3997042,-0.94868875,-0.7168079,-0.33330005,-0.9423183,-1.5623921,-1.0123001,-1.1841134,-1.2934867,-1.1026753,-1.7885755,-2.030634,-1.1477621,-1.1968813,-1.1956476,-1.5019394,-1.507031,-0.120856404,-1.0484016,-1.232542,-1.2197242,-1.134405,-1.555717,-1.4268359,-1.2477252,-0.965846,-1.0733255,-1.5547353,-1.4994171,-1.9156306,-0.9393374,-1.1251786,-1.3478783,-0.3920322,-1.4005198,-0.9137887,-1.2426637,-1.2201023,-1.3734856,-1.3746364,-1.647327,-1.2484457,-1.8575842,-1.5187545,-1.4124953,-1.3072069,-1.2153933,-0.78336686,-0.9320086,-0.51429653,-1.5290904,-1.5044781,-0.8940565,-1.1506369,-1.9082756,-1.2996477,-1.282552,-0.8661232,-1.1454115,-0.7083686,-0.9842055,-0.65807056,-1.1702673,-1.1649904,-0.31773293,-1.3873918,-1.0182732,-0.75470877,-1.576264,-0.78519374,-1.3606447,-1.0288539,-1.704121,-0.45472056,-0.5652733,-0.33872598,-1.6972765,-0.7078951,-1.6075714,-1.2058817,-1.2010994,-1.5339715,-1.0436201
