,Date,fOU_H0.9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531,1.4581531
1,0.001,1.4589595,1.4583682,1.4625788,1.4527944,1.459041,1.4608794,1.4599229,1.4491469,1.4516542,1.459496,1.4580994,1.4569497,1.4621339,1.4616393,1.4585152,1.4569693,1.4530555,1.4545684,1.4488528,1.4523014,1.4556364,1.4503438,1.4524562,1.4548781,1.460507,1.4617174,1.4465219,1.4642814,1.4622916,1.4577384,1.4503629,1.4612147,1.4544588,1.4724761,1.4636794,1.4531175,1.4624084,1.4489502,1.4619403,1.4663507,1.4596204,1.4564588,1.4493256,1.4421451,1.4642732,1.4663274,1.4547143,1.4455466,1.4610944,1.4585207,1.4551365,1.4649099,1.454326,1.4474647,1.4463183,1.4625175,1.4496306,1.4488467,1.4608576,1.463371,1.4569776,1.458267,1.4580314,1.4520707,1.4513159,1.4715077,1.4592549,1.4622374,1.4622248,1.4628484,1.4618025,1.4524864,1.4614524,1.4578664,1.4516164,1.4630473,1.4609244,1.4480896,1.453882,1.4440739,1.4548753,1.4663141,1.4491096,1.4698018,1.4486021,1.4503626,1.4547995,1.4626648,1.4501654,1.460591,1.4669034,1.4515986,1.4655306,1.4643416,1.4615728,1.4654912,1.4477328,1.4561472,1.4659816,1.4481962,1.4576648
2,0.002,1.4544495,1.4561465,1.4582223,1.4510689,1.4611484,1.4651399,1.4562646,1.4389268,1.4449993,1.4625024,1.4583141,1.4607903,1.4593651,1.4676216,1.4498355,1.4568155,1.4424535,1.463777,1.4429963,1.4554892,1.4448742,1.4425716,1.4442794,1.4550025,1.4581854,1.4589849,1.4405138,1.465721,1.4627848,1.4619237,1.4517473,1.4557103,1.4561526,1.4639179,1.4626045,1.4442521,1.4626313,1.4422708,1.4629833,1.4717568,1.4660343,1.4520153,1.4462672,1.4430338,1.4603599,1.4614303,1.4487491,1.4387236,1.4505817,1.4544694,1.455019,1.4537461,1.4535955,1.443155,1.4473567,1.4660233,1.4445388,1.4484776,1.4610935,1.4707372,1.4589564,1.4572195,1.4601997,1.4411995,1.4522929,1.470644,1.4584728,1.4541086,1.4528462,1.4561098,1.4698558,1.4510969,1.4581993,1.4641477,1.4434994,1.4773597,1.4593486,1.44451,1.4536259,1.4340595,1.4458604,1.4693246,1.456108,1.4768575,1.4584031,1.4471159,1.455756,1.4685599,1.4457417,1.4723475,1.4610516,1.4517071,1.4676336,1.456869,1.4558088,1.4589776,1.4493293,1.460725,1.4536971,1.4453812,1.4575342
3,0.003,1.4550897,1.4644946,1.4512995,1.4424614,1.4704559,1.4547203,1.452752,1.4429975,1.437456,1.4616725,1.4642675,1.4538139,1.4545596,1.4597203,1.4510173,1.446918,1.4394094,1.4638902,1.4423412,1.4506073,1.4476451,1.435406,1.4417385,1.4509716,1.4686346,1.4588724,1.4324675,1.4641856,1.4745693,1.4649404,1.4345913,1.4548769,1.456795,1.4617704,1.4594661,1.437498,1.4615369,1.4407412,1.4587789,1.4610367,1.4604958,1.4429206,1.4483732,1.4446764,1.4642024,1.4635528,1.4557034,1.4374998,1.4545335,1.4570152,1.4462417,1.454958,1.4468578,1.4232898,1.4484982,1.4652458,1.4437203,1.4365044,1.452272,1.4662873,1.4475421,1.4629028,1.4607234,1.4472616,1.4508883,1.4775673,1.4631282,1.4464172,1.4535798,1.4592215,1.467813,1.4458086,1.4531862,1.4714494,1.443102,1.485783,1.4562664,1.4377726,1.4481095,1.4188551,1.4342836,1.4730719,1.458838,1.4662796,1.4680514,1.448604,1.4589734,1.4647361,1.4580203,1.4669375,1.457184,1.4626509,1.4570646,1.4524212,1.4619477,1.4621519,1.4433407,1.4529955,1.4521288,1.4560219,1.4567151
4,0.004,1.4518393,1.4696085,1.4483933,1.4342077,1.4724851,1.457909,1.4514556,1.445869,1.4427243,1.4650849,1.466692,1.4588983,1.4547395,1.4583886,1.4486501,1.4378443,1.447037,1.4593478,1.437749,1.4465826,1.4435503,1.4266152,1.4363081,1.4425939,1.4568197,1.4537518,1.4430857,1.458669,1.4793113,1.4654433,1.4297856,1.4526552,1.4590015,1.4652041,1.4573298,1.4292381,1.4565332,1.4350598,1.4560769,1.4504703,1.467235,1.4417475,1.4507813,1.4522022,1.4682075,1.4564523,1.4479705,1.4380138,1.4479581,1.460101,1.4525924,1.444015,1.4480404,1.4251637,1.4529223,1.4616863,1.4497954,1.4414082,1.4510199,1.4702891,1.4488075,1.4614058,1.4571987,1.4516997,1.4541485,1.4764094,1.4588467,1.4560432,1.4557879,1.4506038,1.4542794,1.449074,1.4492388,1.4638975,1.4463055,1.4887316,1.4508985,1.4278978,1.4441228,1.4211769,1.4367679,1.4685297,1.4485651,1.4679592,1.4731036,1.4446902,1.459894,1.4629996,1.458674,1.4577956,1.4515107,1.4599506,1.4566661,1.4478651,1.458637,1.4506154,1.4477556,1.44671,1.4493256,1.4501203,1.4599764
5,0.005,1.448177,1.4713656,1.4466244,1.4244972,1.468626,1.4512,1.4461819,1.440598,1.4461519,1.4668486,1.4661942,1.456934,1.4609108,1.4597156,1.4444808,1.4318262,1.4500031,1.4614744,1.4353706,1.4467198,1.4545275,1.4110906,1.4346688,1.4332948,1.4621884,1.4572773,1.4464749,1.450916,1.4858547,1.4670297,1.4303049,1.4464486,1.4564233,1.4578949,1.4418063,1.426369,1.4632467,1.4455489,1.4551717,1.451668,1.4678766,1.4343451,1.4558005,1.4594659,1.4757293,1.4482511,1.4487542,1.4455436,1.4506247,1.4536307,1.450378,1.445504,1.4537704,1.4257863,1.4572686,1.4740424,1.4499073,1.4417472,1.4384633,1.4753748,1.4442723,1.4598628,1.4544834,1.4431154,1.4587717,1.4853551,1.4555256,1.4550691,1.45812,1.4518682,1.4515988,1.4531547,1.4402511,1.4700708,1.4477623,1.491428,1.4495347,1.4246687,1.4470289,1.4193059,1.4393586,1.4670231,1.4454267,1.481453,1.4706044,1.454246,1.4546357,1.465226,1.4651382,1.4515284,1.4426357,1.4579406,1.4538312,1.4420658,1.4649999,1.4479525,1.437687,1.4456959,1.4402949,1.4520786,1.4609288
6,0.006,1.4453206,1.4725574,1.4522009,1.4247146,1.4574988,1.4501863,1.4399064,1.4421877,1.4362999,1.4741691,1.4611278,1.4481162,1.4639932,1.4641619,1.4396782,1.4268879,1.4407557,1.4570062,1.4286366,1.4285928,1.4559065,1.3941455,1.4276578,1.4419605,1.4578853,1.4580029,1.4438155,1.4394746,1.4781466,1.462037,1.4278482,1.452023,1.4583222,1.452506,1.4409623,1.4261943,1.4587188,1.4375484,1.4617423,1.4532546,1.4670593,1.4375864,1.4505459,1.4504988,1.4714442,1.4591287,1.4459486,1.4504751,1.4504894,1.4496647,1.4500839,1.4419531,1.4557104,1.4267794,1.4638494,1.481184,1.4474144,1.4360782,1.4400222,1.4651024,1.4515711,1.4528248,1.4503207,1.4350576,1.4582825,1.4917566,1.4507334,1.4547889,1.4581873,1.4553419,1.4524261,1.4512634,1.4384811,1.4768276,1.4491999,1.4760896,1.4552015,1.4227436,1.4517039,1.421155,1.4413749,1.4625548,1.4510237,1.4732623,1.462447,1.4535205,1.4536905,1.4767076,1.4582924,1.4468542,1.4378514,1.4637196,1.4495431,1.4426495,1.4540586,1.4537104,1.4370779,1.4466228,1.443164,1.467708,1.4693743
7,0.007,1.4400605,1.4829472,1.4532157,1.4237347,1.4589983,1.439274,1.4325131,1.4447832,1.4353955,1.4639364,1.4585042,1.4569545,1.4588192,1.4690406,1.4332507,1.4311055,1.4359874,1.4618211,1.429527,1.4258878,1.4545686,1.4002844,1.4179335,1.4413391,1.4542865,1.4566119,1.4480653,1.4413102,1.4638742,1.4519256,1.425322,1.4510484,1.4551951,1.4667597,1.4393858,1.4335115,1.4660112,1.4367163,1.4631531,1.458943,1.4611655,1.448114,1.4479325,1.4540412,1.476935,1.4582739,1.4360284,1.4501095,1.4474958,1.4595604,1.4448245,1.4393623,1.4590124,1.4221117,1.4649508,1.475408,1.4504123,1.4324834,1.4501065,1.4450448,1.4511135,1.443527,1.4454933,1.4339628,1.4603177,1.4934362,1.454652,1.4664798,1.454694,1.4591858,1.453983,1.4524276,1.4309517,1.4809344,1.4380404,1.4726341,1.443572,1.4220788,1.4375207,1.4241469,1.4304051,1.447842,1.4426415,1.4717861,1.4708945,1.4509424,1.4573863,1.4815909,1.4543544,1.4487743,1.4303238,1.4645597,1.4441872,1.4518704,1.4556329,1.4591714,1.4322674,1.4479649,1.4354417,1.4602152,1.4648198
8,0.008,1.4388486,1.480534,1.4471678,1.4361975,1.447909,1.4271506,1.4257145,1.4436548,1.4283192,1.4499661,1.4571568,1.456761,1.4601427,1.4692248,1.4374461,1.4298062,1.4297961,1.4452105,1.4202937,1.4235584,1.4522097,1.4035894,1.4188505,1.4471779,1.4542552,1.4478794,1.4394298,1.4489318,1.45867,1.4521931,1.4154973,1.4434531,1.4626105,1.4629132,1.4370356,1.44452,1.4577796,1.4419197,1.4716614,1.4430068,1.4547663,1.4401305,1.4465173,1.4608201,1.473832,1.4538794,1.4250405,1.4461173,1.4411305,1.4544048,1.4482157,1.4406632,1.4626507,1.4172633,1.4498572,1.4752226,1.4379835,1.4267112,1.4476352,1.4345661,1.453414,1.4370934,1.4369638,1.4256595,1.4618502,1.4917612,1.4434855,1.4524977,1.4490519,1.4544854,1.4598694,1.4534492,1.4176747,1.4728476,1.4399737,1.4787112,1.4472275,1.4189225,1.4327824,1.429189,1.4446412,1.4357351,1.4413322,1.4716442,1.46994,1.4422629,1.4620249,1.4840655,1.4525883,1.4382565,1.421809,1.4527425,1.4339547,1.4442592,1.4519684,1.4602386,1.4327154,1.4502934,1.4334527,1.4601495,1.471449
9,0.009,1.4384049,1.4741204,1.4429742,1.4252949,1.4412363,1.4295827,1.4170383,1.4407511,1.4231094,1.4522707,1.4425936,1.4505432,1.4443833,1.4770817,1.4376069,1.4266431,1.4381489,1.4447174,1.4143214,1.4154537,1.452875,1.4065433,1.4214314,1.448221,1.4512002,1.4488163,1.4378948,1.4384614,1.4566385,1.458211,1.4208797,1.4512599,1.4593844,1.4667885,1.4386828,1.4464104,1.4574594,1.4470679,1.4779817,1.4306586,1.4538864,1.4351711,1.4440703,1.462146,1.4687836,1.4542445,1.4308572,1.4538574,1.4336071,1.4516835,1.437231,1.427257,1.4626778,1.4168288,1.4431545,1.4805717,1.439269,1.4440181,1.4509172,1.4379312,1.4638302,1.4463887,1.4300977,1.4291334,1.4588914,1.4912149,1.4448851,1.4635394,1.4480914,1.4611659,1.4564279,1.4572185,1.4065148,1.4681977,1.4315418,1.47836,1.4472338,1.4150598,1.4367754,1.4308579,1.436153,1.4221318,1.4372761,1.4617198,1.4737848,1.4411811,1.4603562,1.4684061,1.4501077,1.4308083,1.4305453,1.4480456,1.4221349,1.4468353,1.4577636,1.453064,1.4283861,1.4507195,1.4463462,1.4565437,1.4571904
